"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   5.36981163025E+01   5.11899986267E+01  w1_08102006 
   5.36606025696E+01   5.14599990845E+01  w1_09012006 
   5.36994552612E+01   5.11500015259E+01  w1_10042006 
   5.37250976562E+01   5.11500015259E+01  w1_11012006 
   5.37379379272E+01   5.11300010681E+01  w1_11292006 
   5.38058929443E+01   5.12000007629E+01  w1_12222006 
   5.47255363464E+01   5.11399993896E+01  w1_02052007 
   5.47711601257E+01   5.15699996948E+01  w1_02272007 
   5.44504051208E+01   5.13100013733E+01  w1_03272007 
   5.42038040161E+01   5.12200012207E+01  w1_05012007 
   5.40186767578E+01   5.11500015259E+01  w1_05312007 
   5.38579101562E+01   5.11300010681E+01  w1_06272007 
   5.37723770142E+01   5.10800018311E+01  w1_08022007 
   5.37232131958E+01   5.10800018311E+01  w1_08312007 
   5.37087059021E+01   5.07999992371E+01  w1_10022007 
   5.37153549194E+01   5.10900001526E+01  w1_11022007 
   5.37952270508E+01   5.10800018311E+01  w1_11292007 
   5.38343009949E+01   5.10999984741E+01  w1_12202007 
   5.39530410767E+01   5.15400009155E+01  w1_01102008 
   5.40016708374E+01   5.18400001526E+01  w1_02012008 
   5.43773574829E+01   5.17400016785E+01  w1_02292008 
   5.43841400146E+01   5.14399986267E+01  w1_03212008 
   5.41164779663E+01   5.13100013733E+01  w1_04282008 
   5.39280929565E+01   5.12000007629E+01  w1_05302008 
   5.37842750549E+01   5.11500015259E+01  w1_07022008 
   5.37297668457E+01   5.10699996948E+01  w1_07302008 
   5.36615524292E+01   5.10699996948E+01  w1_09042008 
   5.36586380005E+01   5.10900001526E+01  w1_10022008 
   5.39452323914E+01   5.10900001526E+01  w1_10292008 
   5.38614387512E+01   5.11500015259E+01  w1_12032008 
   5.39606971741E+01   5.12200012207E+01  w1_01082009 
   5.44511833191E+01   5.13199996948E+01  w1_01302009 
   5.44645118713E+01   5.18499984741E+01  w1_02252009 
   5.44558372498E+01   5.15000000000E+01  w1_03302009 
   5.45352668762E+01   5.13699989319E+01  w1_05012009 
   5.41916313171E+01   5.12799987793E+01  w1_06012009 
   5.40359992981E+01   5.12200012207E+01  w1_06242009 
   5.38616333008E+01   5.11500015259E+01  w1_08052009 
   5.37883911133E+01   5.11100006104E+01  w1_09012009 
   5.37433547974E+01   5.11199989319E+01  w1_09302009 
   5.37423744202E+01   5.16199989319E+01  w1_10162009 
   5.37572059631E+01   5.12999992371E+01  w1_11042009 
   5.38656806946E+01   5.12400016785E+01  w1_12032009 
   5.44103393555E+01   5.13499984741E+01  w1_01052010 
   5.42001495361E+01   5.19000015259E+01  w1_01292010 
   5.44824829102E+01   5.21899986267E+01  w1_03042010 
   5.47722282410E+01   5.15900001526E+01  w1_03302010 
   5.43794708252E+01   5.16899986267E+01  w1_04292010 
   5.41567344666E+01   5.14599990845E+01  w1_06042010 
   5.40183334351E+01   5.13300018311E+01  w1_06302010 
   5.38796424866E+01   5.12400016785E+01  w1_07302010 
   5.38117294312E+01   5.11800003052E+01  w1_08312010 
   5.37618293762E+01   5.12000007629E+01  w1_10012010 
   5.38002700806E+01   5.11899986267E+01  w1_10282010 
   5.38622512817E+01   5.12400016785E+01  w1_12012010 
   5.38297882080E+01   5.18600006104E+01  w1_01052011 
   5.40446739197E+01   5.14500007629E+01  w1_01272011 
   5.39729042053E+01   5.19700012207E+01  w1_02282011 
   5.42842407227E+01   5.20600013733E+01  w1_04012011 
   5.41330261230E+01   5.14900016785E+01  w1_05022011 
   5.38967666626E+01   5.13800010681E+01  w1_06032011 
   5.37856826782E+01   5.13300018311E+01  w1_06282011 
   5.36998672485E+01   5.12200012207E+01  w1_08012011 
   5.36571769714E+01   5.11599998474E+01  w1_08292011 
   5.36390075684E+01   5.11599998474E+01  w1_10032011 
   5.36706161499E+01   5.11800003052E+01  w1_11022011 
   5.37189025879E+01   5.09500007629E+01  w1_11302011 
   5.42860794067E+01   5.09500007629E+01  w1_01062012 
   5.42666206360E+01   5.10800018311E+01  w1_01302012 
   5.40968170166E+01   5.10000000000E+01  w1_03052012 
   5.39748840332E+01   5.12400016785E+01  w1_04022012 
   5.38613815308E+01   5.10800018311E+01  w1_04302012 
   5.37512321472E+01   5.09300003052E+01  w1_06012012 
   5.36427421570E+01   5.08699989319E+01  w1_06292012 
   5.35869560242E+01   5.08300018311E+01  w1_08012012 
   5.35546150208E+01   5.08199996948E+01  w1_08272012 
   5.35460472107E+01   5.08100013733E+01  w1_09222012 
   5.35788879395E+01   5.07200012207E+01  w1_10292012 
   5.36168098450E+01   5.12999992371E+01  w1_12062012 
   5.36106300354E+01   5.13600006104E+01  w1_01022013 
   5.35872612000E+01   5.11399993896E+01  w1_01302013 
   5.36445541382E+01   5.08800010681E+01  w1_02272013 
   5.38937835693E+01   5.10000000000E+01  w1_04032013 
   5.38386650085E+01   5.09300003052E+01  w1_04252013 
   5.36796760559E+01   5.08100013733E+01  w1_05312013 
   5.36045150757E+01   5.08300018311E+01  w1_06212013 
   5.34903564453E+01   5.07999992371E+01  w1_08012013 
   5.34763717651E+01   5.07900009155E+01  w1_09062013 
   5.34793968201E+01   5.07900009155E+01  w1_10082013 
   5.35409812927E+01   5.07999992371E+01  w1_11042013 
   5.35904884338E+01   5.08199996948E+01  w1_12022013 
   5.40448722839E+01   5.08400001526E+01  w1_01082014 
   5.38773765564E+01   5.08400001526E+01  w1_02032014 
   5.39917449951E+01   5.09700012207E+01  w1_03032014 
   5.37725486755E+01   5.09500007629E+01  w1_04302014 
   5.36859474182E+01   5.08400001526E+01  w1_06052014 
   5.35577278137E+01   5.07400016785E+01  w1_07032014 
   5.34904174805E+01   5.07900009155E+01  w1_07302014 
   5.34443855286E+01   5.07799987793E+01  w1_08272014 
   0.00000000000E+00   5.07799987793E+01  w1_10022014 
   0.00000000000E+00   5.07999992371E+01  w1_11072014 
   0.00000000000E+00   5.08100013733E+01  w1_12012014 
   0.00000000000E+00   5.18899993896E+01  w1_01152015 
   0.00000000000E+00   5.10299987793E+01  w1_03032015 
   0.00000000000E+00   5.09900016785E+01  w1_03232015 
   0.00000000000E+00   5.08899993896E+01  w1_04302015 
   0.00000000000E+00   5.09199981689E+01  w1_05202015 
   0.00000000000E+00   5.07999992371E+01  w1_06242015 
   0.00000000000E+00   5.08800010681E+01  w1_08032015 
   0.00000000000E+00   5.08100013733E+01  w1_10082015 
   0.00000000000E+00   5.08400001526E+01  w1_10232015 
   0.00000000000E+00   5.09000015259E+01  w1_12112015 
   0.00000000000E+00   5.10900001526E+01  w1_12232015 
   0.00000000000E+00   5.15099983215E+01  w1_01262016 
   0.00000000000E+00   5.12400016785E+01  w1_03042016 
   0.00000000000E+00   5.12599983215E+01  w1_04062016 
   8.86295394897E+01   1.04029998779E+02  W2_10231990 
   8.84728240967E+01   1.03839996338E+02  W2_11161990 
   8.81459426880E+01   1.03760002136E+02  W2_12191990 
   8.79976272583E+01   1.03680000305E+02  W2_01041991 
   8.78123016357E+01   1.03529998779E+02  W2_02051991 
   8.81529235840E+01   1.03349998474E+02  W2_03051991 
   8.82575912476E+01   1.05319999695E+02  W2_03181991 
   8.82567977905E+01   1.05910003662E+02  W2_03201991 
   8.82557525635E+01   1.06510002136E+02  W2_03211991 
   8.82517700195E+01   1.07160003662E+02  W2_03251991 
   8.82292938232E+01   1.07629997253E+02  W2_04021991 
   8.81931228638E+01   1.07699996948E+02  W2_04091991 
   8.81236648560E+01   1.07559997559E+02  W2_04181991 
   8.79783935547E+01   1.07550003052E+02  W2_05061991 
   8.79048538208E+01   1.07529998779E+02  W2_05161991 
   8.78518905640E+01   1.07480003357E+02  W2_05231991 
   8.77988815308E+01   1.07489997864E+02  W2_05301991 
   8.77458724976E+01   1.07480003357E+02  W2_06061991 
   8.76421127319E+01   1.07319999695E+02  W2_06201991 
   8.75329437256E+01   1.07209999084E+02  W2_07051991 
   8.73126754761E+01   1.07010002136E+02  W2_08061991 
   8.71213836670E+01   1.06839996338E+02  W2_09041991 
   8.69490509033E+01   1.06709999084E+02  W2_10021991 
   8.66909942627E+01   1.06540000916E+02  W2_11151991 
   8.65581817627E+01   1.06440002441E+02  W2_12091991 
   8.64583587646E+01   1.06550003052E+02  W2_12311991 
   8.64655685425E+01   1.06589996338E+02  W2_01061992 
   8.77371749878E+01   1.06360000610E+02  W2_02051992 
   8.81135940552E+01   1.07970001221E+02  W2_03021992 
   8.85227355957E+01   1.05430000305E+02  W2_03121992 
   8.87205276489E+01   1.07889999390E+02  W2_04021992 
   8.85781478882E+01   1.07550003052E+02  W2_05081992 
   8.83619079590E+01   1.07360000610E+02  W2_06091992 
   8.81429138184E+01   1.07260002136E+02  W2_07071992 
   8.78812866211E+01   1.07099998474E+02  W2_08101992 
   8.76539840698E+01   1.06870002747E+02  W2_09101992 
   8.73829040527E+01   1.06339996338E+02  W2_10191992 
   8.72264328003E+01   1.06069999695E+02  W2_11111992 
   8.70839920044E+01   1.05800003052E+02  W2_12021992 
   8.69060287476E+01   1.05629997253E+02  W2_12291992 
   8.68647689819E+01   1.06629997253E+02  W2_01041993 
   8.67952728271E+01   1.08459999084E+02  W2_01141993 
   8.67196578979E+01   1.08519996643E+02  W2_01251993 
   8.66254882812E+01   1.08599998474E+02  W2_03031993 
   8.65523223877E+01   1.08000000000E+02  W2_04021993 
   8.64582519531E+01   1.07639999390E+02  W2_05041993 
   8.63222885132E+01   1.07559997559E+02  W2_06091993 
   8.62280654907E+01   1.07290000916E+02  W2_06291993 
   8.60950927734E+01   1.07129997253E+02  W2_07281993 
   8.59406204224E+01   1.06809997559E+02  W2_08301993 
   8.57954406738E+01   1.06339996338E+02  W2_09291993 
   8.56313934326E+01   1.05830001831E+02  W2_11021993 
   8.55074234009E+01   1.06010002136E+02  W2_11291993 
   8.53478317261E+01   1.05430000305E+02  W2_01061994 
   8.55136642456E+01   1.05349998474E+02  W2_01201994 
   8.68010330200E+01   1.07379997253E+02  W2_02231994 
   8.70078811646E+01   1.07300003052E+02  W2_03231994 
   8.77117614746E+01   1.07209999084E+02  W2_04271994 
   8.76549148560E+01   1.07190002441E+02  W2_05281994 
   8.74647369385E+01   1.06730003357E+02  W2_06291994 
   8.72857971191E+01   1.06379997253E+02  W2_07271994 
   8.70460433960E+01   1.05650001526E+02  W2_08301994 
   8.68415985107E+01   1.05019996643E+02  W2_09281994 
   8.66622467041E+01   1.04569999695E+02  W2_10241994 
   8.64208679199E+01   1.04059997559E+02  W2_11291994 
   8.62764511108E+01   1.03680000305E+02  W2_12291994 
   8.61228866577E+01   1.08290000916E+02  W2_01251995 
   8.61044540405E+01   1.07720001221E+02  W2_02271995 
   8.64924697876E+01   1.09050003052E+02  W2_03151995 
   8.67129516602E+01   1.08819999695E+02  W2_03291995 
   8.67947845459E+01   1.08139999390E+02  W2_04261995 
   8.66778869629E+01   1.07970001221E+02  W2_05301995 
   8.65041809082E+01   1.07819999695E+02  W2_06301995 
