# Well Pumping Time Series Data for Well 100997 : 100997
# Start Date 1991
# Transient Simulation
# Created on 04-Jun-2019 09:21:57
# Column-1: Time in days from start date
# Column-2: Pumping Volume in cubic meters
  8190  -27.7089
  8220  -27.7089
  8250  -25.3367
  8280  -23.2726
  8310  -18.9765
  8340  -17.0536
  8370  -16.7967
  8400  -15.7645
  8430  -18.1321
  8460  -19.8875
  8490  -24.5833
  8520  -25.9446
  8550  -27.7089
  8580  -27.7089
  8610  -25.3367
