Gage,   Filename,  Threshold, WaterYear, WaterYearType,   +Oct, +Nov, +Dec, +Jan, +Feb, +Mar, +Apr, +May, +Jun, +Jul, +Aug, +Sep,     -Oct, -Nov, -Dec, -Jan, -Feb, -Mar, -Apr, -May, -Jun, -Jul, -Aug, -Sep
17,  ALP.gg18,     20.00,       2013,   Dry,      0,    0,   31,   31,   28,   31,   20,    0,    0,    0,    0,    0,       31,   30,    0,    0,    0,    0,   10,   31,   30,   31,   31,   30
17,  ALP.gg18,     20.00,       2014,   Critically Dry,      0,    0,    0,    0,    6,    8,   12,    0,    0,    0,    0,    0,       31,   30,   31,   31,   22,   23,   18,   31,   30,   31,   31,   30
17,  ALP.gg18,     20.00,       2015,   Dry,      0,    2,   27,   31,   28,   31,   28,    1,    0,    0,    0,    0,       31,   28,    4,    0,    0,    0,    2,   30,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1992,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       30,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1993,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1994,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1995,   Extremely Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1996,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1997,   Above Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1998,   Extremely Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1999,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2000,   Above Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2001,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2002,   Below Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2003,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2004,   Below Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2005,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2006,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2007,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2008,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2009,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2010,   Above Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2011,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2012,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2013,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2014,   Critically Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2015,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    1,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   29,   31,   31,   30
16,  CA.gg15,     20.00,       1992,   Normal,      0,    0,    3,    5,   13,    0,    0,    0,    0,    0,    0,    0,       30,   30,   28,   26,   16,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1993,   Wet,      0,    0,    2,   24,    9,    0,    0,    0,    0,    0,    0,    0,       31,   30,   29,    7,   19,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1994,   Dry,      0,    0,    0,    0,    4,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   24,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1995,   Extremely Wet,      0,    0,    0,   22,    0,   15,    0,    0,    0,    0,    0,    0,       31,   30,   31,    9,   28,   16,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1996,   Wet,      0,    0,    6,    0,    8,    0,    0,    2,    0,    0,    0,    0,       31,   30,   25,   31,   21,   31,   30,   29,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1997,   Above Normal,      0,    1,    9,   12,    0,    0,    0,    0,    0,    0,    0,    0,       31,   29,   22,   19,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1998,   Extremely Wet,      0,    4,   10,    2,   26,    2,   13,    0,    0,    0,    0,    0,       31,   26,   21,   29,    2,   29,   17,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1999,   Normal,      0,    0,    0,    0,    2,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   26,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2000,   Above Normal,      0,    0,    0,    3,    9,    1,    0,    0,    0,    0,    0,    0,       31,   30,   31,   28,   20,   30,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2001,   Normal,      0,    0,    0,    5,    2,    4,    0,    0,    0,    0,    0,    0,       31,   30,   31,   26,   26,   27,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2002,   Below Normal,      0,    1,    5,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   29,   26,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2003,   Normal,      0,    4,   11,    4,    0,    0,    0,    0,    0,    0,    0,    0,       31,   26,   20,   27,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2004,   Below Normal,      0,    0,    2,   10,    6,    0,    0,    0,    0,    0,    0,    0,       31,   30,   29,   21,   23,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2005,   Wet,      1,    0,    3,   17,    3,    2,    0,    0,    0,    0,    0,    0,       30,   30,   28,   14,   25,   29,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2006,   Wet,      0,    0,    2,    6,    0,    6,    6,    0,    0,    0,    0,    0,       31,   30,   29,   25,   28,   25,   24,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2007,   Dry,      0,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   30,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2008,   Normal,      0,    0,    0,    9,    4,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   22,   25,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2009,   Normal,      0,    0,    0,    0,    5,    3,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   23,   28,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2010,   Above Normal,      2,    0,    1,    8,    0,    4,    1,    0,    0,    0,    0,    0,       29,   30,   30,   23,   28,   27,   29,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2011,   Wet,      0,    3,    4,    4,    5,    9,    0,    0,    0,    0,    0,    0,       31,   27,   27,   27,   23,   22,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2012,   Dry,      0,    0,    0,    1,    0,    4,    0,    0,    0,    0,    0,    0,       31,   30,   31,   30,   29,   27,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2013,   Dry,      0,    0,   10,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   21,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2014,   Critically Dry,      0,    0,    0,    0,    1,    5,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   27,   26,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2015,   Dry,      0,    0,    7,    0,    1,    0,    0,    0,    0,    0,    0,    0,       31,   30,   24,   31,   27,   31,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1992,   Normal,      0,    0,    3,    4,   19,   31,    4,    0,    0,    0,    0,    0,       30,   30,   28,   27,   10,    0,   26,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1993,   Wet,      0,    0,    3,   27,   28,   31,   24,    0,    0,    0,    0,    0,       31,   30,   28,    4,    0,    0,    6,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1994,   Dry,      0,    0,    0,    0,    8,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   20,   31,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1995,   Extremely Wet,      0,    0,    0,   25,   28,   31,   30,   25,    0,    0,    0,    0,       31,   30,   31,    6,    0,    0,    0,    6,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1996,   Wet,      0,    0,    4,    1,   17,   31,   13,    2,    0,    0,    0,    0,       31,   30,   27,   30,   12,    0,   17,   29,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1997,   Above Normal,      0,    1,   14,   31,   28,    9,    0,    0,    0,    0,    0,    0,       31,   29,   17,    0,    0,   22,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1998,   Extremely Wet,      0,    4,   10,   24,   28,   31,   30,   31,    4,    0,    0,    0,       31,   26,   21,    7,    0,    0,    0,    0,   26,   31,   31,   30
14,  CL.gg13,     20.00,       1999,   Normal,      0,    0,    0,    0,    6,    7,   14,    0,    0,    0,    0,    0,       31,   30,   31,   31,   22,   24,   16,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2000,   Above Normal,      0,    0,    0,    3,   17,   31,    8,    0,    0,    0,    0,    0,       31,   30,   31,   28,   12,    0,   22,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2001,   Normal,      0,    0,    0,    5,   11,   29,   14,    0,    0,    0,    0,    0,       31,   30,   31,   26,   17,    2,   16,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2002,   Below Normal,      0,    1,    4,    4,    1,    0,    0,    0,    0,    0,    0,    0,       31,   29,   27,   27,   27,   31,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2003,   Normal,      0,    2,   16,   31,    6,    7,   10,   10,    0,    0,    0,    0,       31,   28,   15,    0,   22,   24,   20,   21,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2004,   Below Normal,      0,    0,    4,   12,   21,   25,    0,    0,    0,    0,    0,    0,       31,   30,   27,   19,    8,    6,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2005,   Wet,      2,    0,    4,   31,   28,   31,   30,   13,    0,    0,    0,    0,       29,   30,   27,    0,    0,    0,    0,   18,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2006,   Wet,      0,    0,    2,   17,    2,   31,   30,   16,    0,    0,    0,    0,       31,   30,   29,   14,   26,    0,    0,   15,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2007,   Dry,      0,    0,    1,    0,    1,    2,    0,    0,    0,    0,    0,    0,       31,   30,   30,   31,   27,   29,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2008,   Normal,      0,    0,    0,   12,   29,   25,    0,    0,    0,    0,    0,    0,       31,   30,   31,   19,    0,    6,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2009,   Normal,      0,    0,    0,    0,   12,   28,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   16,    3,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2010,   Above Normal,      1,    0,    1,   13,   28,   31,   30,    9,    0,    0,    0,    0,       30,   30,   30,   18,    0,    0,    0,   22,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2011,   Wet,      0,    3,    3,    5,   12,   30,   26,    0,    2,    0,    0,    0,       31,   27,   28,   26,   16,    1,    4,   31,   28,   31,   31,   30
14,  CL.gg13,     20.00,       2012,   Dry,      0,    0,    0,    2,    0,    6,    7,    0,    0,    0,    0,    0,       31,   30,   31,   29,   29,   25,   23,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2013,   Dry,      0,    0,   15,    7,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   16,   24,   28,   31,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2014,   Critically Dry,      0,    0,    0,    0,    1,    3,    1,    0,    0,    0,    0,    0,       31,   30,   31,   31,   27,   28,   29,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2015,   Dry,      0,    1,    3,    0,    4,    0,    0,    0,    0,    0,    0,    0,       31,   29,   28,   31,   24,   31,   30,   31,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1992,   Normal,      0,    0,    3,   31,   29,   31,   30,   11,    0,    0,    0,    0,       30,   30,   28,    0,    0,    0,    0,   20,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1993,   Wet,      0,    0,    5,   31,   28,   31,   30,   31,   12,    0,    0,    0,       31,   30,   26,    0,    0,    0,    0,    0,   18,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1994,   Dry,      0,    3,    6,    7,   21,   31,   23,   30,    0,    0,    0,    0,       31,   27,   25,   24,    7,    0,    7,    1,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1995,   Extremely Wet,      1,    3,    0,   28,   28,   31,   30,   31,   30,    5,    0,    0,       30,   27,   31,    3,    0,    0,    0,    0,    0,   26,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1996,   Wet,      0,    0,   19,   22,   29,   31,   30,   29,    6,    0,    0,    0,       31,   30,   12,    9,    0,    0,    0,    2,   24,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1997,   Above Normal,      0,   11,   22,   31,   28,   31,   17,    1,    0,    0,    0,    0,       31,   19,    9,    0,    0,    0,   13,   30,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1998,   Extremely Wet,      0,    8,   31,   31,   28,   31,   30,   31,   30,    6,    0,    0,       31,   22,    0,    0,    0,    0,    0,    0,    0,   25,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1999,   Normal,      0,    2,   10,   11,   28,   31,   30,   31,    7,    0,    0,    0,       31,   28,   21,   20,    0,    0,    0,    0,   23,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2000,   Above Normal,      0,    1,    0,    9,   29,   31,   30,   31,   11,    0,    0,    0,       31,   29,   31,   22,    0,    0,    0,    0,   19,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2001,   Normal,      8,    4,    0,   23,   28,   31,   30,   31,    2,    0,    0,    0,       23,   26,   31,    8,    0,    0,    0,    0,   28,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2002,   Below Normal,      0,   10,   31,   31,   28,   31,   30,   15,    0,    0,    0,    0,       31,   20,    0,    0,    0,    0,    0,   16,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2003,   Normal,      0,   15,   19,   31,   28,   31,   30,   31,   15,    0,    0,    0,       31,   15,   12,    0,    0,    0,    0,    0,   15,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2004,   Below Normal,      0,    0,   16,   31,   29,   31,   30,   13,    0,    0,    0,    0,       31,   30,   15,    0,    0,    0,    0,   18,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2005,   Wet,      9,    7,   15,   31,   28,   31,   30,   31,   23,    0,    0,    0,       22,   23,   16,    0,    0,    0,    0,    0,    7,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2006,   Wet,      0,    0,   19,   31,   28,   31,   30,   31,   25,    0,    0,    0,       31,   30,   12,    0,    0,    0,    0,    0,    5,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2007,   Dry,      0,    2,   11,    0,   17,   31,   30,    9,    0,    0,    0,    0,       31,   28,   20,   31,   11,    0,    0,   22,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2008,   Normal,      0,    0,    4,   27,   29,   31,   30,   16,    0,    0,    0,    0,       31,   30,   27,    4,    0,    0,    0,   15,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2009,   Normal,      0,    2,    7,    9,   28,   31,   30,   27,    0,    0,    0,    0,       31,   28,   24,   22,    0,    0,    0,    4,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2010,   Above Normal,     11,    0,   20,   28,   28,   31,   30,   31,   24,    0,    0,    0,       20,   30,   11,    3,    0,    0,    0,    0,    6,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2011,   Wet,      0,    8,   18,   31,   28,   31,   30,   31,   30,    0,    0,    0,       31,   22,   13,    0,    0,    0,    0,    0,    0,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2012,   Dry,      6,    3,    0,   10,   18,   14,   30,   31,    0,    0,    0,    0,       25,   27,   31,   21,   11,   17,    0,    0,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2013,   Dry,      0,    0,   31,   31,   28,   31,   24,    0,    0,    0,    0,    0,       31,   30,    0,    0,    0,    0,    6,   31,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2014,   Critically Dry,      0,    0,    0,    0,    1,   14,   18,    0,    0,    0,    0,    0,       31,   30,   31,   31,   27,   17,   12,   31,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2015,   Dry,      0,    1,   27,   31,   28,   31,   30,    6,    1,    0,    0,    0,       31,   29,    4,    0,    0,    0,    0,   25,   29,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1992,   Normal,      0,    0,    3,   31,   29,   31,   30,   13,    0,    0,    0,    0,       30,   30,   28,    0,    0,    0,    0,   18,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1993,   Wet,      0,    0,    4,   31,   28,   31,   30,   31,   13,    0,    0,    0,       31,   30,   27,    0,    0,    0,    0,    0,   17,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1994,   Dry,      0,    1,    4,    7,   19,   31,   30,   31,    3,    0,    0,    0,       31,   29,   27,   24,    9,    0,    0,    0,   27,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1995,   Extremely Wet,      0,    0,    0,   28,   28,   31,   30,   31,   30,    5,    0,    0,       31,   30,   31,    3,    0,    0,    0,    0,    0,   26,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1996,   Wet,      0,    0,   19,   21,   29,   31,   30,   31,   12,    0,    0,    0,       31,   30,   12,   10,    0,    0,    0,    0,   18,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1997,   Above Normal,      0,   10,   23,   31,   28,   31,   25,    0,    0,    0,    0,    0,       31,   20,    8,    0,    0,    0,    5,   31,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1998,   Extremely Wet,      0,    4,   31,   31,   28,   31,   30,   31,   30,    6,    0,    0,       31,   26,    0,    0,    0,    0,    0,    0,    0,   25,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1999,   Normal,      0,    2,    8,   11,   28,   31,   30,   31,   11,    0,    0,    0,       31,   28,   23,   20,    0,    0,    0,    0,   19,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2000,   Above Normal,      0,    1,    0,    8,   29,   31,   30,   31,   10,    0,    0,    0,       31,   29,   31,   23,    0,    0,    0,    0,   20,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2001,   Normal,      3,    0,    0,   23,   28,   31,   30,   31,    0,    0,    0,    0,       28,   30,   31,    8,    0,    0,    0,    0,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2002,   Below Normal,      0,    6,   31,   31,   28,   31,   30,   12,    0,    0,    0,    0,       31,   24,    0,    0,    0,    0,    0,   19,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2003,   Normal,      0,   14,   18,   31,   28,   31,   30,   31,   14,    0,    0,    0,       31,   16,   13,    0,    0,    0,    0,    0,   16,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2004,   Below Normal,      0,    0,    8,   31,   29,   31,   30,   11,    0,    0,    0,    0,       31,   30,   23,    0,    0,    0,    0,   20,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2005,   Wet,      4,    4,   14,   31,   28,   31,   30,   31,   22,    0,    0,    0,       27,   26,   17,    0,    0,    0,    0,    0,    8,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2006,   Wet,      0,    0,   17,   31,   28,   31,   30,   31,   23,    0,    0,    0,       31,   30,   14,    0,    0,    0,    0,    0,    7,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2007,   Dry,      0,    0,    5,    0,   17,   31,   30,    8,    0,    0,    0,    0,       31,   30,   26,   31,   11,    0,    0,   23,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2008,   Normal,      0,    0,    0,   27,   29,   31,   30,   15,    0,    0,    0,    0,       31,   30,   31,    4,    0,    0,    0,   16,   30,   31,   31,   30
