Gage   Filename  Threshold(cfs)  Start          End   Over/Under   Num_Days  AveFlow(cfs)
     1  BL.gg16   1.00  10-Dec-2005     17-May-2006   U       159         0.43
     1  BL.gg16   1.00  18-May-2006     12-Dec-2006   O       209         5.26
     1  BL.gg16   1.00  13-Dec-2006     06-May-2007   U       145         0.35
     1  BL.gg16   1.00  07-May-2007     19-Dec-2007   O       227         4.74
     1  BL.gg16   1.00  20-Dec-2007     07-Apr-2008   U       110         0.40
     1  BL.gg16   1.00  08-Apr-2008     06-Jan-2009   O       274         4.42
     1  BL.gg16   1.00  07-Jan-2009     13-Apr-2009   U        97         0.38
     1  BL.gg16   1.00  14-Apr-2009     31-Dec-2009   O       262         4.47
     1  BL.gg16   1.00  01-Jan-2010     08-Apr-2010   U        98         0.42
     1  BL.gg16   1.00  09-Apr-2010     16-Oct-2010   O       191         4.98
     1  BL.gg16   1.00  17-Oct-2010     03-Nov-2010   U        18         0.14
     1  BL.gg16   1.00  04-Nov-2010     15-Dec-2010   O        42         5.33
     1  BL.gg16   1.00  16-Dec-2010     16-May-2011   U       152         0.40
     1  BL.gg16   1.00  17-May-2011     01-Oct-2015   O      1599         4.55
    16  CA.gg15   1.00  02-Oct-1991     06-Oct-1991   U         5         0.53
    16  CA.gg15   1.00  07-Oct-1991     08-May-1992   O       215         8.08
    16  CA.gg15   1.00  09-May-1992     21-Oct-1992   U       166         0.52
    16  CA.gg15   1.00  22-Oct-1992     24-Jun-1993   O       246        10.51
    16  CA.gg15   1.00  25-Jun-1993     26-Jun-1993   U         2         0.93
    16  CA.gg15   1.00  27-Jun-1993     28-Jun-1993   O         2         1.03
    16  CA.gg15   1.00  29-Jun-1993     11-Nov-1993   U       136         0.59
    16  CA.gg15   1.00  12-Nov-1993     18-Jun-1994   O       219         4.76
    16  CA.gg15   1.00  19-Jun-1994     24-Sep-1994   U        98         0.55
    16  CA.gg15   1.00  25-Sep-1994     26-Sep-1994   O         2         1.13
    16  CA.gg15   1.00  27-Sep-1994     05-Oct-1994   U         9         0.86
    16  CA.gg15   1.00  06-Oct-1994     14-Jul-1995   O       282        10.34
    16  CA.gg15   1.00  15-Jul-1995     18-Jul-1995   U         4         0.92
    16  CA.gg15   1.00  19-Jul-1995     31-Jul-1995   O        13         1.41
    16  CA.gg15   1.00  01-Aug-1995     12-Dec-1995   U       134         0.65
    16  CA.gg15   1.00  13-Dec-1995     10-May-1996   O       150        10.24
    16  CA.gg15   1.00  11-May-1996     16-May-1996   U         6         0.93
    16  CA.gg15   1.00  17-May-1996     22-Jun-1996   O        37         3.54
    16  CA.gg15   1.00  23-Jun-1996     27-Oct-1996   U       127         0.47
    16  CA.gg15   1.00  28-Oct-1996     02-May-1997   O       187         9.19
    16  CA.gg15   1.00  03-May-1997     11-Oct-1997   U       162         0.41
    16  CA.gg15   1.00  12-Oct-1997     22-Oct-1997   O        11         1.17
    16  CA.gg15   1.00  23-Oct-1997     10-Nov-1997   U        19         0.79
    16  CA.gg15   1.00  11-Nov-1997     17-Jul-1998   O       249        20.00
    16  CA.gg15   1.00  18-Jul-1998     25-Oct-1998   U       100         0.56
    16  CA.gg15   1.00  26-Oct-1998     22-May-1999   O       209         5.93
    16  CA.gg15   1.00  23-May-1999     04-Jun-1999   U        13         0.89
    16  CA.gg15   1.00  05-Jun-1999     15-Jun-1999   O        11         1.29
    16  CA.gg15   1.00  16-Jun-1999     08-Nov-1999   U       146         0.50
    16  CA.gg15   1.00  09-Nov-1999     23-Jun-2000   O       228         6.23
    16  CA.gg15   1.00  24-Jun-2000     10-Oct-2000   U       109         0.53
    16  CA.gg15   1.00  11-Oct-2000     25-May-2001   O       227         6.97
    16  CA.gg15   1.00  26-May-2001     30-Oct-2001   U       158         0.48
    16  CA.gg15   1.00  31-Oct-2001     03-Nov-2001   O         4         1.13
    16  CA.gg15   1.00  04-Nov-2001     12-Nov-2001   U         9         0.94
    16  CA.gg15   1.00  13-Nov-2001     28-May-2002   O       197         5.48
    16  CA.gg15   1.00  29-May-2002     07-Nov-2002   U       163         0.43
    16  CA.gg15   1.00  08-Nov-2002     11-Jun-2003   O       216         8.81
    16  CA.gg15   1.00  12-Jun-2003     31-Oct-2003   U       142         0.40
    16  CA.gg15   1.00  01-Nov-2003     05-May-2004   O       187         8.31
    16  CA.gg15   1.00  06-May-2004     17-Oct-2004   U       165         0.44
    16  CA.gg15   1.00  18-Oct-2004     20-Jun-2005   O       246         9.20
    16  CA.gg15   1.00  21-Jun-2005     10-Nov-2005   U       143         0.51
    16  CA.gg15   1.00  11-Nov-2005     20-Jun-2006   O       222         9.70
    16  CA.gg15   1.00  21-Jun-2006     11-Nov-2006   U       144         0.53
    16  CA.gg15   1.00  12-Nov-2006     17-May-2007   O       187         4.18
    16  CA.gg15   1.00  18-May-2007     23-Sep-2007   U       129         0.39
    16  CA.gg15   1.00  24-Sep-2007     01-Oct-2007   O         8         1.11
    16  CA.gg15   1.00  02-Oct-2007     11-Oct-2007   U        10         0.94
    16  CA.gg15   1.00  12-Oct-2007     02-Nov-2007   O        22         1.53
    16  CA.gg15   1.00  03-Nov-2007     12-Nov-2007   U        10         0.98
    16  CA.gg15   1.00  13-Nov-2007     28-Nov-2007   O        16         1.07
    16  CA.gg15   1.00  29-Nov-2007     30-Nov-2007   U         2         0.99
    16  CA.gg15   1.00  01-Dec-2007     02-Dec-2007   O         2         1.01
    16  CA.gg15   1.00  03-Dec-2007     07-Dec-2007   U         5         0.96
    16  CA.gg15   1.00  08-Dec-2007     12-May-2008   O       157         9.75
    16  CA.gg15   1.00  13-May-2008     03-Nov-2008   U       175         0.42
    16  CA.gg15   1.00  04-Nov-2008     25-May-2009   O       203         6.33
    16  CA.gg15   1.00  26-May-2009     13-Oct-2009   U       141         0.40
    16  CA.gg15   1.00  14-Oct-2009     16-Jun-2010   O       246         7.92
    16  CA.gg15   1.00  17-Jun-2010     25-Oct-2010   U       131         0.47
    16  CA.gg15   1.00  26-Oct-2010     04-Jul-2011   O       252         7.13
    16  CA.gg15   1.00  05-Jul-2011     05-Oct-2011   U        93         0.49
    16  CA.gg15   1.00  06-Oct-2011     03-Jan-2012   O        90         2.74
    16  CA.gg15   1.00  04-Jan-2012     21-Jan-2012   U        18         0.92
    16  CA.gg15   1.00  22-Jan-2012     19-May-2012   O       119         7.40
    16  CA.gg15   1.00  20-May-2012     23-Oct-2012   U       157         0.41
    16  CA.gg15   1.00  24-Oct-2012     27-Oct-2012   O         4         1.16
    16  CA.gg15   1.00  28-Oct-2012     08-Nov-2012   U        12         0.85
    16  CA.gg15   1.00  09-Nov-2012     26-Apr-2013   O       169         6.19
    16  CA.gg15   1.00  27-Apr-2013     29-Oct-2013   U       186         0.21
    16  CA.gg15   1.00  30-Oct-2013     05-Nov-2013   O         7         1.14
    16  CA.gg15   1.00  06-Nov-2013     20-Nov-2013   U        15         0.75
    16  CA.gg15   1.00  21-Nov-2013     25-Dec-2013   O        35         1.55
    16  CA.gg15   1.00  26-Dec-2013     03-Feb-2014   U        40         0.65
    16  CA.gg15   1.00  04-Feb-2014     12-May-2014   O        98         5.54
    16  CA.gg15   1.00  13-May-2014     20-May-2014   U         8         0.70
    16  CA.gg15   1.00  21-May-2014     22-May-2014   O         2         1.11
    16  CA.gg15   1.00  23-May-2014     03-Nov-2014   U       165         0.17
    16  CA.gg15   1.00  04-Nov-2014     28-Jan-2015   O        86         8.83
    16  CA.gg15   1.00  29-Jan-2015     07-Feb-2015   U        10         0.89
    16  CA.gg15   1.00  08-Feb-2015     04-Apr-2015   O        56         5.33
    16  CA.gg15   1.00  06-Apr-2015     24-May-2015   O        49         1.77
    16  CA.gg15   1.00  25-May-2015     01-Oct-2015   U       130         0.18
    14  CL.gg13   1.00  02-Oct-1991     06-Oct-1991   U         5         0.29
    14  CL.gg13   1.00  07-Oct-1991     23-Oct-1991   O        17         2.58
    14  CL.gg13   1.00  24-Oct-1991     26-Oct-1991   U         3         0.94
    14  CL.gg13   1.00  27-Oct-1991     12-Nov-1991   O        17         2.39
    14  CL.gg13   1.00  13-Nov-1991     18-Nov-1991   U         6         0.86
    14  CL.gg13   1.00  19-Nov-1991     30-Nov-1991   O        12         1.44
    14  CL.gg13   1.00  01-Dec-1991     07-Dec-1991   U         7         0.76
    14  CL.gg13   1.00  08-Dec-1991     13-Dec-1991   O         6         1.27
    14  CL.gg13   1.00  14-Dec-1991     19-Dec-1991   U         6         0.83
    14  CL.gg13   1.00  20-Dec-1991     25-Dec-1991   O         6         1.34
    14  CL.gg13   1.00  26-Dec-1991     28-Dec-1991   U         3         0.93
    14  CL.gg13   1.00  29-Dec-1991     08-Jun-1992   O       163        23.20
    14  CL.gg13   1.00  09-Jun-1992     21-Oct-1992   U       135         0.32
    14  CL.gg13   1.00  23-Oct-1992     30-Oct-1992   U         8         0.69
    14  CL.gg13   1.00  31-Oct-1992     11-Nov-1992   O        12         1.78
    14  CL.gg13   1.00  12-Nov-1992     03-Dec-1992   U        22         0.59
    14  CL.gg13   1.00  04-Dec-1992     01-Jul-1993   O       210        37.39
    14  CL.gg13   1.00  02-Jul-1993     11-Nov-1993   U       133         0.34
    14  CL.gg13   1.00  12-Nov-1993     01-Jan-1994   O        51         3.71
    14  CL.gg13   1.00  02-Jan-1994     06-Jan-1994   U         5         0.88
    14  CL.gg13   1.00  07-Jan-1994     13-Jan-1994   O         7         1.22
    14  CL.gg13   1.00  14-Jan-1994     24-Jan-1994   U        11         0.75
    14  CL.gg13   1.00  25-Jan-1994     18-Jun-1994   O       145         7.86
    14  CL.gg13   1.00  19-Jun-1994     24-Sep-1994   U        98         0.35
    14  CL.gg13   1.00  26-Sep-1994     05-Oct-1994   U        10         0.60
    14  CL.gg13   1.00  06-Oct-1994     20-Oct-1994   O        15         2.91
    14  CL.gg13   1.00  21-Oct-1994     09-Nov-1994   U        20         0.61
    14  CL.gg13   1.00  10-Nov-1994     29-Jul-1995   O       262        33.57
    14  CL.gg13   1.00  30-Jul-1995     12-Dec-1995   U       136         0.34
    14  CL.gg13   1.00  13-Dec-1995     29-Jun-1996   O       200        18.92
    14  CL.gg13   1.00  30-Jun-1996     27-Oct-1996   U       120         0.31
    14  CL.gg13   1.00  30-Oct-1996     13-Nov-1996   O        15         3.20
    14  CL.gg13   1.00  14-Nov-1996     17-Nov-1996   U         4         0.89
    14  CL.gg13   1.00  18-Nov-1996     18-May-1997   O       182        24.68
    14  CL.gg13   1.00  19-May-1997     11-Oct-1997   U       146         0.31
    14  CL.gg13   1.00  12-Oct-1997     13-Oct-1997   O         2         1.68
    14  CL.gg13   1.00  14-Oct-1997     11-Nov-1997   U        29         0.51
    14  CL.gg13   1.00  12-Nov-1997     26-Jul-1998   O       257        55.09
    14  CL.gg13   1.00  27-Jul-1998     25-Oct-1998   U        91         0.34
    14  CL.gg13   1.00  26-Oct-1998     01-Nov-1998   O         7         1.66
    14  CL.gg13   1.00  02-Nov-1998     11-Nov-1998   U        10         0.79
    14  CL.gg13   1.00  12-Nov-1998     27-Nov-1998   O        16         1.71
    14  CL.gg13   1.00  29-Nov-1998     08-Jan-1999   O        41         4.96
    14  CL.gg13   1.00  09-Jan-1999     16-Jan-1999   U         8         0.82
    14  CL.gg13   1.00  17-Jan-1999     26-Jun-1999   O       161        12.57
    14  CL.gg13   1.00  27-Jun-1999     08-Nov-1999   U       135         0.31
    14  CL.gg13   1.00  09-Nov-1999     06-Dec-1999   O        28         2.89
    14  CL.gg13   1.00  07-Dec-1999     16-Jan-2000   U        41         0.66
    14  CL.gg13   1.00  17-Jan-2000     28-Jun-2000   O       164        19.20
    14  CL.gg13   1.00  29-Jun-2000     10-Oct-2000   U       104         0.33
    14  CL.gg13   1.00  11-Oct-2000     21-Nov-2000   O        42         3.67
    14  CL.gg13   1.00  22-Nov-2000     14-Dec-2000   U        23         0.81
    14  CL.gg13   1.00  15-Dec-2000     19-Dec-2000   O         5         1.17
    14  CL.gg13   1.00  20-Dec-2000     08-Jan-2001   U        20         0.61
    14  CL.gg13   1.00  09-Jan-2001     20-Jun-2001   O       163        18.77
    14  CL.gg13   1.00  21-Jun-2001     30-Oct-2001   U       132         0.29
    14  CL.gg13   1.00  31-Oct-2001     01-Nov-2001   O         2         1.11
    14  CL.gg13   1.00  02-Nov-2001     12-Nov-2001   U        11         0.57
    14  CL.gg13   1.00  13-Nov-2001     02-Jun-2002   O       202         8.87
    14  CL.gg13   1.00  03-Jun-2002     07-Nov-2002   U       158         0.26
    14  CL.gg13   1.00  08-Nov-2002     04-Dec-2002   O        27        10.99
    14  CL.gg13   1.00  05-Dec-2002     07-Dec-2002   U         3         0.96
    14  CL.gg13   1.00  08-Dec-2002     01-Jul-2003   O       206        20.88
    14  CL.gg13   1.00  02-Jul-2003     31-Oct-2003   U       122         0.28
    14  CL.gg13   1.00  01-Nov-2003     25-Nov-2003   O        25         1.97
    14  CL.gg13   1.00  26-Nov-2003     01-Dec-2003   U         6         0.75
    14  CL.gg13   1.00  02-Dec-2003     03-Jun-2004   O       185        19.74
    14  CL.gg13   1.00  04-Jun-2004     17-Oct-2004   U       136         0.29
    14  CL.gg13   1.00  18-Oct-2004     24-Nov-2004   O        38         5.64
    14  CL.gg13   1.00  25-Nov-2004     28-Nov-2004   U         4         0.91
    14  CL.gg13   1.00  29-Nov-2004     05-Dec-2004   O         7         1.28
    14  CL.gg13   1.00  06-Dec-2004     07-Dec-2004   U         2         0.91
    14  CL.gg13   1.00  08-Dec-2004     10-Jul-2005   O       215        30.57
    14  CL.gg13   1.00  11-Jul-2005     10-Nov-2005   U       123         0.31
    14  CL.gg13   1.00  11-Nov-2005     14-Nov-2005   O         4         1.22
    14  CL.gg13   1.00  15-Nov-2005     29-Nov-2005   U        15         0.66
    14  CL.gg13   1.00  30-Nov-2005     14-Jul-2006   O       227        27.33
    14  CL.gg13   1.00  15-Jul-2006     14-Nov-2006   U       123         0.34
    14  CL.gg13   1.00  15-Nov-2006     04-Dec-2006   O        20         2.30
    14  CL.gg13   1.00  05-Dec-2006     09-Dec-2006   U         5         0.85
    14  CL.gg13   1.00  10-Dec-2006     22-May-2007   O       164         4.61
    14  CL.gg13   1.00  23-May-2007     23-Sep-2007   U       124         0.28
    14  CL.gg13   1.00  24-Sep-2007     25-Sep-2007   O         2         1.18
    14  CL.gg13   1.00  26-Sep-2007     12-Oct-2007   U        17         0.68
    14  CL.gg13   1.00  13-Oct-2007     23-Oct-2007   O        11         1.49
    14  CL.gg13   1.00  24-Oct-2007     07-Dec-2007   U        45         0.51
    14  CL.gg13   1.00  08-Dec-2007     07-Jun-2008   O       183        19.97
    14  CL.gg13   1.00  08-Jun-2008     03-Nov-2008   U       149         0.26
    14  CL.gg13   1.00  04-Nov-2008     23-Nov-2008   O        20         2.94
    14  CL.gg13   1.00  24-Nov-2008     27-Nov-2008   U         4         0.90
    14  CL.gg13   1.00  28-Nov-2008     10-Dec-2008   O        13         1.88
    14  CL.gg13   1.00  11-Dec-2008     14-Dec-2008   U         4         0.87
    14  CL.gg13   1.00  15-Dec-2008     13-Jan-2009   O        30         4.03
    14  CL.gg13   1.00  14-Jan-2009     22-Jan-2009   U         9         0.77
    14  CL.gg13   1.00  23-Jan-2009     13-Jun-2009   O       142        15.65
    14  CL.gg13   1.00  14-Jun-2009     13-Oct-2009   U       122         0.27
    14  CL.gg13   1.00  14-Oct-2009     02-Nov-2009   O        20        12.89
    14  CL.gg13   1.00  03-Nov-2009     08-Dec-2009   U        36         0.66
    14  CL.gg13   1.00  09-Dec-2009     11-Jul-2010   O       215        23.20
    14  CL.gg13   1.00  12-Jul-2010     25-Oct-2010   U       106         0.33
    14  CL.gg13   1.00  26-Oct-2010     03-Nov-2010   O         9         1.45
    14  CL.gg13   1.00  04-Nov-2010     08-Nov-2010   U         5         0.87
    14  CL.gg13   1.00  09-Nov-2010     16-Nov-2010   O         8         1.52
    14  CL.gg13   1.00  17-Nov-2010     22-Nov-2010   U         6         0.87
    14  CL.gg13   1.00  23-Nov-2010     15-Jul-2011   O       235        18.21
    14  CL.gg13   1.00  16-Jul-2011     04-Oct-2011   U        81         0.32
    14  CL.gg13   1.00  05-Oct-2011     23-Oct-2011   O        19         3.80
    14  CL.gg13   1.00  24-Oct-2011     07-Nov-2011   U        15         0.72
    14  CL.gg13   1.00  08-Nov-2011     05-Dec-2011   O        28         2.96
    14  CL.gg13   1.00  06-Dec-2011     21-Jan-2012   U        47         0.50
    14  CL.gg13   1.00  22-Jan-2012     13-Jun-2012   O       144         8.03
    14  CL.gg13   1.00  14-Jun-2012     23-Oct-2012   U       132         0.27
    14  CL.gg13   1.00  24-Oct-2012     25-Oct-2012   O         2         1.07
    14  CL.gg13   1.00  26-Oct-2012     08-Nov-2012   U        14         0.59
    14  CL.gg13   1.00  09-Nov-2012     14-Nov-2012   O         6         1.49
    14  CL.gg13   1.00  15-Nov-2012     16-Nov-2012   U         2         0.94
    14  CL.gg13   1.00  17-Nov-2012     05-May-2013   O       170        10.75
    14  CL.gg13   1.00  06-May-2013     29-Oct-2013   U       177         0.21
    14  CL.gg13   1.00  30-Oct-2013     01-Nov-2013   O         3         1.43
    14  CL.gg13   1.00  02-Nov-2013     20-Nov-2013   U        19         0.52
    14  CL.gg13   1.00  21-Nov-2013     27-Nov-2013   O         7         1.55
    14  CL.gg13   1.00  28-Nov-2013     07-Dec-2013   U        10         0.71
    14  CL.gg13   1.00  08-Dec-2013     14-Dec-2013   O         7         1.50
    14  CL.gg13   1.00  15-Dec-2013     03-Feb-2014   U        51         0.33
    14  CL.gg13   1.00  04-Feb-2014     20-Feb-2014   O        17         2.74
    14  CL.gg13   1.00  21-Feb-2014     26-Feb-2014   U         6         0.77
    14  CL.gg13   1.00  27-Feb-2014     24-Mar-2014   O        26         9.45
    14  CL.gg13   1.00  25-Mar-2014     27-Mar-2014   U         3         0.93
    14  CL.gg13   1.00  28-Mar-2014     10-May-2014   O        44         2.92
    14  CL.gg13   1.00  11-May-2014     03-Nov-2014   U       177         0.20
    14  CL.gg13   1.00  04-Nov-2014     19-Nov-2014   O        16         3.59
    14  CL.gg13   1.00  20-Nov-2014     21-Nov-2014   U         2         0.94
    14  CL.gg13   1.00  23-Nov-2014     25-Nov-2014   U         3         0.89
    14  CL.gg13   1.00  26-Nov-2014     27-Nov-2014   O         2         1.09
    14  CL.gg13   1.00  28-Nov-2014     01-Dec-2014   U         4         0.77
    14  CL.gg13   1.00  02-Dec-2014     24-May-2015   O       174         8.61
    14  CL.gg13   1.00  25-May-2015     01-Oct-2015   U       130         0.20
    56  CR_blw_PI.gg62   1.00  02-Oct-1991     01-Oct-2015   O      8766        80.75
    62  Carmel_blw_Cachagua.gg20   1.00  03-Oct-1991     27-Oct-2005   O      5139        84.93
    62  Carmel_blw_Cachagua.gg20   1.00  28-Oct-2005     02-Nov-2005   U         6         0.96
    62  Carmel_blw_Cachagua.gg20   1.00  03-Nov-2005     16-Oct-2010   O      1809        66.57
    62  Carmel_blw_Cachagua.gg20   1.00  17-Oct-2010     19-Oct-2010   U         3         0.75
    62  Carmel_blw_Cachagua.gg20   1.00  20-Oct-2010     01-Oct-2015   O      1808        38.99
     9  DJ.gg8   1.00  02-Oct-1991     10-Aug-1992   O       314       141.41
     9  DJ.gg8   1.00  12-Aug-1992     15-Aug-1992   O         4         1.21
     9  DJ.gg8   1.00  16-Aug-1992     17-Aug-1992   U         2         0.92
     9  DJ.gg8   1.00  18-Aug-1992     07-Oct-1996   O      1512       147.23
     9  DJ.gg8   1.00  08-Oct-1996     10-Oct-1996   U         3         0.80
     9  DJ.gg8   1.00  11-Oct-1996     09-Jul-1997   O       272       171.02
     9  DJ.gg8   1.00  11-Jul-1997     15-Jul-1997   O         5         1.28
     9  DJ.gg8   1.00  16-Jul-1997     19-Jul-1997   U         4         0.95
     9  DJ.gg8   1.00  20-Jul-1997     22-Jul-1997   O         3         1.20
     9  DJ.gg8   1.00  23-Jul-1997     20-Aug-1997   U        29         0.67
     9  DJ.gg8   1.00  21-Aug-1997     24-Aug-1997   O         4         1.45
     9  DJ.gg8   1.00  25-Aug-1997     07-Oct-1997   U        44         0.76
     9  DJ.gg8   1.00  08-Oct-1997     09-Jul-2002   O      1736       140.66
     9  DJ.gg8   1.00  10-Jul-2002     13-Jul-2002   U         4         0.67
     9  DJ.gg8   1.00  14-Jul-2002     31-Jul-2002   O        18         1.46
     9  DJ.gg8   1.00  04-Aug-2002     08-Aug-2002   O         5         1.24
     9  DJ.gg8   1.00  09-Aug-2002     19-Aug-2002   U        11         0.73
     9  DJ.gg8   1.00  22-Aug-2002     27-Aug-2002   O         6         1.31
     9  DJ.gg8   1.00  28-Aug-2002     31-Aug-2002   U         4         0.91
     9  DJ.gg8   1.00  02-Sep-2002     07-Sep-2002   U         6         0.73
     9  DJ.gg8   1.00  08-Sep-2002     09-Sep-2002   O         2         1.11
     9  DJ.gg8   1.00  10-Sep-2002     13-Sep-2002   U         4         0.81
     9  DJ.gg8   1.00  14-Sep-2002     19-Sep-2002   O         6         1.07
     9  DJ.gg8   1.00  20-Sep-2002     26-Sep-2002   U         7         0.81
     9  DJ.gg8   1.00  27-Sep-2002     06-Oct-2002   O        10         1.42
     9  DJ.gg8   1.00  07-Oct-2002     09-Oct-2002   U         3         0.87
     9  DJ.gg8   1.00  10-Oct-2002     25-Aug-2003   O       320       159.31
     9  DJ.gg8   1.00  26-Aug-2003     27-Aug-2003   U         2         0.87
     9  DJ.gg8   1.00  28-Aug-2003     12-Sep-2003   O        16         1.44
     9  DJ.gg8   1.00  13-Sep-2003     14-Sep-2003   U         2         0.66
     9  DJ.gg8   1.00  15-Sep-2003     21-Sep-2003   O         7         1.22
     9  DJ.gg8   1.00  22-Sep-2003     24-Sep-2003   U         3         0.77
     9  DJ.gg8   1.00  25-Sep-2003     08-Aug-2004   O       319       120.43
     9  DJ.gg8   1.00  09-Aug-2004     13-Aug-2004   U         5         0.95
     9  DJ.gg8   1.00  14-Aug-2004     20-Aug-2004   O         7         1.12
     9  DJ.gg8   1.00  21-Aug-2004     25-Aug-2004   U         5         0.95
     9  DJ.gg8   1.00  27-Aug-2004     17-Sep-2004   U        22         0.75
     9  DJ.gg8   1.00  18-Sep-2004     15-Jul-2007   O      1031       136.95
     9  DJ.gg8   1.00  18-Jul-2007     19-Jul-2007   U         2         0.91
     9  DJ.gg8   1.00  20-Jul-2007     21-Jul-2007   O         2         1.05
     9  DJ.gg8   1.00  22-Jul-2007     28-Jul-2007   U         7         0.87
     9  DJ.gg8   1.00  29-Jul-2007     02-Aug-2007   O         5         1.18
     9  DJ.gg8   1.00  06-Aug-2007     19-Aug-2007   O        14         1.19
     9  DJ.gg8   1.00  20-Aug-2007     18-Sep-2007   U        30         0.77
     9  DJ.gg8   1.00  19-Sep-2007     27-Jul-2008   O       313       138.12
     9  DJ.gg8   1.00  29-Jul-2008     28-Aug-2008   O        31         1.34
     9  DJ.gg8   1.00  29-Aug-2008     12-Sep-2008   U        15         0.67
     9  DJ.gg8   1.00  13-Sep-2008     09-Aug-2009   O       331        77.41
     9  DJ.gg8   1.00  10-Aug-2009     15-Aug-2009   U         6         0.77
     9  DJ.gg8   1.00  16-Aug-2009     27-Aug-2009   O        12         1.23
     9  DJ.gg8   1.00  28-Aug-2009     14-Sep-2009   U        18         0.67
     9  DJ.gg8   1.00  15-Sep-2009     17-Sep-2009   O         3         1.07
     9  DJ.gg8   1.00  18-Sep-2009     19-Sep-2009   U         2         0.84
     9  DJ.gg8   1.00  21-Sep-2009     29-Sep-2009   U         9         0.83
     9  DJ.gg8   1.00  30-Sep-2009     27-Sep-2010   O       363       152.19
     9  DJ.gg8   1.00  28-Sep-2010     30-Sep-2010   U         3         0.73
