Gage,   Filename,  Threshold, WaterYear, WaterYearType,   +Oct, +Nov, +Dec, +Jan, +Feb, +Mar, +Apr, +May, +Jun, +Jul, +Aug, +Sep,     -Oct, -Nov, -Dec, -Jan, -Feb, -Mar, -Apr, -May, -Jun, -Jul, -Aug, -Sep
 1,  BL.gg16,     20.00,       1993,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1994,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1995,   Extremely Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1996,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1997,   Above Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1998,   Extremely Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1999,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2000,   Above Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2001,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2002,   Below Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2003,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2004,   Below Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2005,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2006,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2007,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2008,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2009,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2010,   Above Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2011,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2012,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2013,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2014,   Critically Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2015,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   29
16,  CA.gg15,     20.00,       1992,   Normal,      0,    0,    3,    7,   13,    0,    0,    0,    0,    0,    0,    0,       30,   30,   28,   24,   16,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1993,   Wet,      0,    0,    2,   24,    9,    0,    0,    0,    0,    0,    0,    0,       31,   30,   29,    7,   19,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1994,   Dry,      0,    0,    0,    0,    4,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   24,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1995,   Extremely Wet,      0,    0,    0,   20,    0,   15,    0,    0,    0,    0,    0,    0,       31,   30,   31,   11,   28,   16,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1996,   Wet,      0,    0,    6,    0,    8,    2,    0,    2,    0,    0,    0,    0,       31,   30,   25,   31,   21,   29,   30,   29,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1997,   Above Normal,      0,    1,   12,    8,    1,    0,    0,    0,    0,    0,    0,    0,       31,   29,   19,   23,   27,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1998,   Extremely Wet,      0,    2,    7,    2,   26,    1,    9,    0,    0,    0,    0,    0,       31,   28,   24,   29,    2,   30,   21,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1999,   Normal,      0,    0,    0,    0,    2,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   26,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2000,   Above Normal,      0,    0,    0,    5,   10,    3,    0,    0,    0,    0,    0,    0,       31,   30,   31,   26,   19,   28,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2001,   Normal,      0,    0,    0,    5,    2,    5,    0,    0,    0,    0,    0,    0,       31,   30,   31,   26,   26,   26,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2002,   Below Normal,      0,    1,    5,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   29,   26,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2003,   Normal,      0,    4,   11,    3,    0,    0,    0,    0,    0,    0,    0,    0,       31,   26,   20,   28,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2004,   Below Normal,      0,    0,    2,   10,    6,    1,    0,    0,    0,    0,    0,    0,       31,   30,   29,   21,   23,   30,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2005,   Wet,      1,    0,    3,   17,    3,    2,    0,    0,    0,    0,    0,    0,       30,   30,   28,   14,   25,   29,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2006,   Wet,      0,    0,    2,    7,    0,    4,    5,    0,    0,    0,    0,    0,       31,   30,   29,   24,   28,   27,   25,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2007,   Dry,      0,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   30,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2008,   Normal,      0,    0,    0,    9,    5,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   22,   24,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2009,   Normal,      0,    0,    0,    0,    4,    2,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   24,   29,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2010,   Above Normal,      2,    0,    1,    9,    0,    0,    1,    0,    0,    0,    0,    0,       29,   30,   30,   22,   28,   31,   29,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2011,   Wet,      0,    1,    5,    2,    8,    8,    0,    0,    0,    0,    0,    0,       31,   29,   26,   29,   20,   23,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2012,   Dry,      0,    0,    0,    2,    0,    4,    0,    0,    0,    0,    0,    0,       31,   30,   31,   29,   29,   27,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2013,   Dry,      0,    0,    9,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   22,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2014,   Critically Dry,      0,    0,    0,    0,    1,    5,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   27,   26,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2015,   Dry,      0,    0,    8,    0,    1,    0,    0,    0,    0,    0,    0,    0,       31,   30,   23,   31,   27,   31,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1992,   Normal,      0,    0,    3,    3,   19,   31,    7,    0,    0,    0,    0,    0,       30,   30,   28,   28,   10,    0,   23,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1993,   Wet,      0,    0,    3,   29,   28,   31,   25,    0,    0,    0,    0,    0,       31,   30,   28,    2,    0,    0,    5,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1994,   Dry,      0,    0,    0,    0,    9,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   19,   31,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1995,   Extremely Wet,      0,    0,    0,   26,   28,   31,   30,   25,    0,    0,    0,    0,       31,   30,   31,    5,    0,    0,    0,    6,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1996,   Wet,      0,    0,    4,    1,   17,   31,   14,    2,    0,    0,    0,    0,       31,   30,   27,   30,   12,    0,   16,   29,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1997,   Above Normal,      0,    1,   13,   31,   28,    9,    0,    0,    0,    0,    0,    0,       31,   29,   18,    0,    0,   22,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1998,   Extremely Wet,      0,    2,   11,   25,   28,   31,   30,   31,    4,    0,    0,    0,       31,   28,   20,    6,    0,    0,    0,    0,   26,   31,   31,   30
14,  CL.gg13,     20.00,       1999,   Normal,      0,    0,    0,    0,    9,   11,   13,    0,    0,    0,    0,    0,       31,   30,   31,   31,   19,   20,   17,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2000,   Above Normal,      0,    0,    0,    4,   17,   31,    8,    0,    0,    0,    0,    0,       31,   30,   31,   27,   12,    0,   22,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2001,   Normal,      0,    0,    0,    5,   12,   29,   14,    0,    0,    0,    0,    0,       31,   30,   31,   26,   16,    2,   16,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2002,   Below Normal,      0,    1,    5,    5,    1,    0,    0,    0,    0,    0,    0,    0,       31,   29,   26,   26,   27,   31,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2003,   Normal,      0,    2,   16,   31,    6,    7,   15,    9,    0,    0,    0,    0,       31,   28,   15,    0,   22,   24,   15,   22,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2004,   Below Normal,      0,    0,    2,   12,   21,   26,    0,    0,    0,    0,    0,    0,       31,   30,   29,   19,    8,    5,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2005,   Wet,      2,    0,    4,   31,   28,   31,   30,   14,    0,    0,    0,    0,       29,   30,   27,    0,    0,    0,    0,   17,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2006,   Wet,      0,    0,    2,   18,    2,   31,   30,   16,    0,    0,    0,    0,       31,   30,   29,   13,   26,    0,    0,   15,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2007,   Dry,      0,    0,    1,    0,    1,    2,    0,    0,    0,    0,    0,    0,       31,   30,   30,   31,   27,   29,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2008,   Normal,      0,    0,    0,   12,   29,   25,    0,    0,    0,    0,    0,    0,       31,   30,   31,   19,    0,    6,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2009,   Normal,      0,    0,    0,    0,   13,   28,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   15,    3,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2010,   Above Normal,      1,    0,    1,   13,   28,   31,   30,    8,    0,    0,    0,    0,       30,   30,   30,   18,    0,    0,    0,   23,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2011,   Wet,      0,    1,    4,    2,   12,   27,   26,    0,    1,    0,    0,    0,       31,   29,   27,   29,   16,    4,    4,   31,   29,   31,   31,   30
14,  CL.gg13,     20.00,       2012,   Dry,      0,    0,    0,    2,    0,    6,    5,    0,    0,    0,    0,    0,       31,   30,   31,   29,   29,   25,   25,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2013,   Dry,      0,    0,   14,    8,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   17,   23,   28,   31,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2014,   Critically Dry,      0,    0,    0,    0,    1,    3,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   27,   28,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2015,   Dry,      0,    1,    4,    0,    4,    0,    0,    0,    0,    0,    0,    0,       31,   29,   27,   31,   24,   31,   30,   31,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1992,   Normal,      0,    0,    3,   31,   29,   31,   30,   13,    0,    0,    0,    0,       30,   30,   28,    0,    0,    0,    0,   18,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1993,   Wet,      0,    0,   20,   31,   28,   31,   30,   31,   14,    0,    0,    0,       31,   30,   11,    0,    0,    0,    0,    0,   16,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1994,   Dry,      0,    7,   15,    8,   28,   31,   25,   31,    2,    0,    0,    0,       31,   23,   16,   23,    0,    0,    5,    0,   28,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1995,   Extremely Wet,      0,    9,    9,   28,   28,   31,   30,   31,   30,    6,    0,    0,       31,   21,   22,    3,    0,    0,    0,    0,    0,   25,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1996,   Wet,      0,    0,   19,   23,   29,   31,   30,   30,    8,    0,    0,    0,       31,   30,   12,    8,    0,    0,    0,    1,   22,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1997,   Above Normal,      0,   13,   26,   31,   28,   31,   18,    0,    0,    0,    0,    0,       31,   17,    5,    0,    0,    0,   12,   31,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1998,   Extremely Wet,      0,   17,   31,   31,   28,   31,   30,   31,   30,    7,    0,    0,       31,   13,    0,    0,    0,    0,    0,    0,    0,   24,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1999,   Normal,      0,    4,   21,   11,   28,   31,   30,   31,   11,    0,    0,    0,       31,   26,   10,   20,    0,    0,    0,    0,   19,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2000,   Above Normal,      0,    1,    0,   15,   29,   31,   30,   31,   13,    0,    0,    0,       31,   29,   31,   16,    0,    0,    0,    0,   17,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2001,   Normal,      4,    9,    0,   23,   28,   31,   30,   31,    4,    0,    0,    0,       27,   21,   31,    8,    0,    0,    0,    0,   26,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2002,   Below Normal,      0,    7,   31,   31,   28,   31,   30,   16,    0,    0,    0,    0,       31,   23,    0,    0,    0,    0,    0,   15,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2003,   Normal,      0,   16,   19,   31,   28,   31,   30,   31,   18,    0,    0,    0,       31,   14,   12,    0,    0,    0,    0,    0,   12,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2004,   Below Normal,      0,    0,   21,   31,   29,   31,   30,   14,    0,    0,    0,    0,       31,   30,   10,    0,    0,    0,    0,   17,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2005,   Wet,     12,   15,   17,   31,   28,   31,   30,   31,   24,    0,    0,    0,       19,   15,   14,    0,    0,    0,    0,    0,    6,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2006,   Wet,      0,    0,   21,   31,   28,   31,   30,   31,   26,    0,    0,    0,       31,   30,   10,    0,    0,    0,    0,    0,    4,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2007,   Dry,      0,    1,   20,   10,   17,   31,   30,   10,    0,    0,    0,    0,       31,   29,   11,   21,   11,    0,    0,   21,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2008,   Normal,      0,    0,    4,   27,   29,   31,   30,   17,    0,    0,    0,    0,       31,   30,   27,    4,    0,    0,    0,   14,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2009,   Normal,      0,    3,   16,   11,   28,   31,   30,   27,    0,    0,    0,    0,       31,   27,   15,   20,    0,    0,    0,    4,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2010,   Above Normal,     11,    0,   22,   29,   28,   31,   30,   31,   23,    0,    0,    0,       20,   30,    9,    2,    0,    0,    0,    0,    7,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2011,   Wet,      0,    8,   20,   31,   28,   31,   30,   31,   30,    0,    0,    0,       31,   22,   11,    0,    0,    0,    0,    0,    0,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2012,   Dry,      7,    9,    0,   10,   14,   18,   30,   31,    0,    0,    0,    0,       24,   21,   31,   21,   15,   13,    0,    0,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2013,   Dry,      0,    0,   31,   31,   28,   31,   25,    0,    0,    0,    0,    0,       31,   30,    0,    0,    0,    0,    5,   31,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2014,   Critically Dry,      0,    0,    0,    0,    6,   16,   20,    1,    0,    0,    0,    0,       31,   30,   31,   31,   22,   15,   10,   30,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2015,   Dry,      0,    1,   29,   31,   28,   31,   30,    7,    0,    0,    0,    1,       31,   29,    2,    0,    0,    0,    0,   24,   30,   31,   31,   29
62,  Carmel_blw_Cachagua.gg20,     20.00,       1992,   Normal,      0,    0,    3,   31,   29,   31,   30,   16,    0,    0,    0,    0,       30,   30,   28,    0,    0,    0,    0,   15,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1993,   Wet,      0,    0,   21,   31,   28,   31,   30,   31,   15,    0,    0,    0,       31,   30,   10,    0,    0,    0,    0,    0,   15,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1994,   Dry,      0,    4,   15,    8,   28,   31,   30,   31,    6,    0,    0,    0,       31,   26,   16,   23,    0,    0,    0,    0,   24,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1995,   Extremely Wet,      0,   11,   11,   28,   28,   31,   30,   31,   30,    7,    0,    0,       31,   19,   20,    3,    0,    0,    0,    0,    0,   24,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1996,   Wet,      0,    0,   18,   23,   29,   31,   30,   31,   15,    0,    0,    0,       31,   30,   13,    8,    0,    0,    0,    0,   15,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1997,   Above Normal,      0,   13,   30,   31,   28,   31,   28,    0,    0,    0,    0,    0,       31,   17,    1,    0,    0,    0,    2,   31,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1998,   Extremely Wet,      0,   18,   31,   31,   28,   31,   30,   31,   30,    8,    0,    0,       31,   12,    0,    0,    0,    0,    0,    0,    0,   23,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1999,   Normal,      0,    4,   21,   11,   28,   31,   30,   31,   12,    0,    0,    0,       31,   26,   10,   20,    0,    0,    0,    0,   18,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2000,   Above Normal,      0,    0,    0,   14,   29,   31,   30,   31,   12,    0,    0,    0,       31,   30,   31,   17,    0,    0,    0,    0,   18,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2001,   Normal,      4,    8,    0,   23,   28,   31,   30,   31,    1,    0,    0,    0,       27,   22,   31,    8,    0,    0,    0,    0,   29,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2002,   Below Normal,      0,    6,   31,   31,   28,   31,   30,   14,    0,    0,    0,    0,       31,   24,    0,    0,    0,    0,    0,   17,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2003,   Normal,      0,   13,   19,   31,   28,   31,   30,   31,   17,    0,    0,    0,       31,   17,   12,    0,    0,    0,    0,    0,   13,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2004,   Below Normal,      0,    0,   21,   31,   29,   31,   30,   11,    0,    0,    0,    0,       31,   30,   10,    0,    0,    0,    0,   20,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2005,   Wet,     12,   10,   14,   31,   28,   31,   30,   31,   22,    0,    0,    0,       19,   20,   17,    0,    0,    0,    0,    0,    8,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2006,   Wet,      0,    0,   20,   31,   28,   31,   30,   31,   24,    0,    0,    0,       31,   30,   11,    0,    0,    0,    0,    0,    6,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2007,   Dry,      0,    0,   20,    5,   17,   31,   30,    9,    0,    0,    0,    0,       31,   30,   11,   26,   11,    0,    0,   22,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2008,   Normal,      0,    0,    2,   27,   29,   31,   30,   15,    0,    0,    0,    0,       31,   30,   29,    4,    0,    0,    0,   16,   30,   31,   31,   30
