# Well Pumping Time Series Data for Well DWR383706 : DWR383706
# Start Date 1990
# Transient Simulation
# Created on 09-May-2017 20:26:40
# Column-1: Time in days from start date
# Column-2: Pumping Volume in cubic meters
      7800 -2.27
      7830 -2.42
      7830 -2.42
      7860 -2.42
      7860 -2.42
      7890 -2.21
      7890 -2.21
      7920 -2.03
      7920 -2.03
      7950 -1.66
      7950 -1.66
      7980 -1.49
      7980 -1.49
      8010 -1.47
      8010 -1.47
      8040 -1.38
      8040 -1.38
      8070 -1.58
      8070 -1.58
      8100 -1.74
      8100 -1.74
      8130 -2.15
      8130 -2.15
      8160 -2.27
      8160 -2.27
      8190 -2.42
      8190 -2.42
      8220 -2.42
      8220 -2.42
      8250 -2.21
      8250 -2.21
      8280 -2.03
      8280 -2.03
      8310 -1.66
      8310 -1.66
      8340 -1.49
      8340 -1.49
      8370 -1.47
      8370 -1.47
      8400 -1.38
      8400 -1.38
      8430 -1.58
      8430 -1.58
      8460 -1.74
      8460 -1.74
      8490 -2.15
      8490 -2.15
      8520 -2.27
      8520 -2.27
      8550 -2.42
      8550 -2.42
      8580 -2.42
      8580 -2.42
      8610 -2.21
      8610 -2.21
