Date,StreamOut_Q,HortSroff2Stream_Q,DunnSroff2Stream_Q,Interflow2Stream_Q,Stream2Unsat_Q,StreamExchng2Sat_Q,Canopy_S,SnowPweqv_S,Imperv_S,Dprst_S,Cap_S,Grav_S,Unsat_S,Sat_S,UnsatStream_S,Lake_S,Stream_S,Precip_Q,NetBoundaryFlow2Sat_Q,NetWellFlow_Q,BoundaryStreamFlow_Q,CanopyEvap_Q,SnowEvap_Q,ImpervEvap_Q,DprstEvap_Q,CapET_Q,SwaleEvap_Q,UnsatET_Q,SatET_Q,LakeEvap_Q,DunnInterflow2Lake_Q,HortSroff2Lake_Q,Lake2Unsat_Q,LakeExchng2Sat_Q,SoilDrainage2Unsat_Q,Sat2Grav_Q,RechargeUnsat2Sat_Q,Infil2Soil_Q,KKITER
10/01/1991,  0.8570300E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.8574099E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1429890E+08,  0.1774603E+00,  0.1117491E+08,  0.4682695E+10,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2850835E+07,  0.1591274E+00,  0.0000000E+00,  0.1628258E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2825839E+04,  0.1178263E+08,  0.0000000E+00,  200
10/02/1991,  0.8429171E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.6911455E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1144769E+08,  0.3012255E+00,  0.1114807E+08,  0.4682635E+10,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.1651079E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2853545E+07,  0.2751024E+00,  0.0000000E+00,  0.3078998E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2334975E+04,  0.2687046E+05,  0.0000000E+00,   49
10/03/1991,  0.6434261E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.5095482E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.9839156E+07,  0.4430570E+00,  0.1113107E+08,  0.4682523E+10,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.1651079E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1610640E+07,  0.4062919E+00,  0.0000000E+00,  0.9041078E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2103966E+04,  0.1701309E+05,  0.0000000E+00,   52
10/04/1991,  0.5733651E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.4272742E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.8972815E+07,  0.5460014E+00,  0.1111894E+08,  0.4682367E+10,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.1651079E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.8681936E+06,  0.5452048E+00,  0.0000000E+00,  0.1387281E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1852333E+04,  0.1213963E+05,  0.0000000E+00,   14
10/05/1991,  0.5464222E+05,  0.9130702E+03,  0.6285982E+02,  0.1137682E+04,  0.0000000E+00, -0.3965064E+05,  0.4767735E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.8841123E+07,  0.3189380E+05,  0.1110899E+08,  0.4682195E+10,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1164393E+07,  0.0000000E+00, -0.1651079E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.7870694E+06,  0.2697265E+03,  0.0000000E+00,  0.1550388E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4618936E+01,  0.1769606E+04,  0.9967562E+04,  0.6867062E+06,   11
10/06/1991,  0.5289964E+05,  0.4934939E+04,  0.8032815E+03,  0.7736908E+04,  0.0000000E+00, -0.5216061E+05,  0.3051351E+07,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1021629E+08,  0.2009336E+06,  0.1106669E+08,  0.4682169E+10,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6287722E+07,  0.0000000E+00, -0.1651079E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2157546E+07,  0.6671718E+03,  0.0000000E+00,  0.2716020E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5712336E+02,  0.2138290E+04,  0.4237494E+05,  0.3708209E+07,   14
10/07/1991,  0.5763665E+05,  0.8359439E+04,  0.5506608E+04,  0.2053319E+05,  0.0000000E+00, -0.5427468E+05,  0.7405882E+07,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1358697E+08,  0.4938026E+06,  0.1104991E+08,  0.4682140E+10,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1063479E+08,  0.0000000E+00, -0.2121968E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2578515E+07,  0.7085388E+03,  0.0000000E+00,  0.6892934E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6045921E+04,  0.2253708E+04,  0.2283470E+05,  0.6271896E+07,   11
10/08/1991,  0.5043058E+05,  0.0000000E+00,  0.0000000E+00,  0.1268338E+05,  0.0000000E+00, -0.5449920E+05,  0.6298048E+07,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1234124E+08,  0.4548805E+06,  0.1104290E+08,  0.4682072E+10,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.1651079E+05,  0.0000000E+00,  0.1107834E+07,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1273082E+07,  0.7381186E+03,  0.0000000E+00,  0.3244215E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1077939E+04,  0.2194323E+04,  0.8101858E+04,  0.0000000E+00,   44
10/09/1991,  0.5387664E+05,  0.1707800E+04,  0.1173239E+03,  0.1529617E+05,  0.0000000E+00, -0.5285014E+05,  0.7188026E+07,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1155521E+08,  0.4946350E+06,  0.1103767E+08,  0.4681975E+10,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2173533E+07,  0.0000000E+00, -0.1651079E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2013036E+07,  0.7241697E+03,  0.0000000E+00,  0.6122439E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1763405E+04,  0.2088585E+04,  0.7010240E+04,  0.1281848E+07,   18
10/10/1991,  0.5825561E+05,  0.0000000E+00,  0.0000000E+00,  0.1277484E+05,  0.0000000E+00, -0.4880125E+05,  0.6152435E+07,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1089253E+08,  0.4575233E+06,  0.1103258E+08,  0.4681859E+10,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.1651079E+05,  0.0000000E+00,  0.1035591E+07,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6879782E+06,  0.6761351E+03,  0.0000000E+00,  0.8524950E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1014133E+04,  0.1975753E+04,  0.6110712E+04,  0.0000000E+00,   21
