"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   5.42153625488E+01   5.10800018311E+01  w1_01302012 
   5.40641098022E+01   5.10000000000E+01  w1_03052012 
   5.39324951172E+01   5.12400016785E+01  w1_04022012 
   5.38040008545E+01   5.10800018311E+01  w1_04302012 
   5.36784896851E+01   5.09300003052E+01  w1_06012012 
   5.35817985535E+01   5.08699989319E+01  w1_06292012 
   5.35430946350E+01   5.08300018311E+01  w1_08012012 
   5.35216369629E+01   5.08199996948E+01  w1_08272012 
   5.35169677734E+01   5.08100013733E+01  w1_09222012 
   5.35588836670E+01   5.07200012207E+01  w1_10292012 
   5.36126060486E+01   5.12999992371E+01  w1_12062012 
   5.36185913086E+01   5.13600006104E+01  w1_01022013 
   5.35915222168E+01   5.11399993896E+01  w1_01302013 
   5.37186927795E+01   5.08800010681E+01  w1_02272013 
   5.38838233948E+01   5.10000000000E+01  w1_04032013 
   5.38121414185E+01   5.09300003052E+01  w1_04252013 
   5.36179580688E+01   5.08100013733E+01  w1_05312013 
   5.35531272888E+01   5.08300018311E+01  w1_06212013 
   5.34434165955E+01   5.07999992371E+01  w1_08012013 
   5.34293556213E+01   5.07900009155E+01  w1_09062013 
   5.34331207275E+01   5.07900009155E+01  w1_10082013 
   5.35102691650E+01   5.07999992371E+01  w1_11042013 
   5.35562133789E+01   5.08199996948E+01  w1_12022013 
   5.40004196167E+01   5.08400001526E+01  w1_01082014 
   5.38580703735E+01   5.08400001526E+01  w1_02032014 
   5.39873886108E+01   5.09700012207E+01  w1_03032014 
   5.37269172668E+01   5.09500007629E+01  w1_04302014 
   5.36240348816E+01   5.08400001526E+01  w1_06052014 
   5.35137443542E+01   5.07400016785E+01  w1_07032014 
   5.34619865417E+01   5.07900009155E+01  w1_07302014 
   5.34215469360E+01   5.07799987793E+01  w1_08272014 
   0.00000000000E+00   5.07799987793E+01  w1_10022014 
   0.00000000000E+00   5.07999992371E+01  w1_11072014 
   0.00000000000E+00   5.08100013733E+01  w1_12012014 
   0.00000000000E+00   5.18899993896E+01  w1_01152015 
   0.00000000000E+00   5.10299987793E+01  w1_03032015 
   0.00000000000E+00   5.09900016785E+01  w1_03232015 
