"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   6.11117706299E+01   5.13600006104E+01  w1_06021999 
   6.09695091248E+01   5.12599983215E+01  w1_07011999 
   6.09104957581E+01   5.12299995422E+01  w1_07271999 
   6.08876762390E+01   5.11800003052E+01  w1_08311999 
   6.09210853577E+01   5.11800003052E+01  w1_10081999 
   6.10787963867E+01   5.12200012207E+01  w1_10281999 
   6.11357460022E+01   5.12000007629E+01  w1_11301999 
   6.10943031311E+01   5.15299987793E+01  w1_01052000 
   6.14099845886E+01   5.15299987793E+01  w1_01312000 
   6.15238761902E+01   5.18100013733E+01  w1_02252000 
   6.14340438843E+01   5.14000015259E+01  w1_04032000 
   6.13887786865E+01   5.13800010681E+01  w1_04252000 
   6.10424385071E+01   5.12700004578E+01  w1_05312000 
   6.09286346436E+01   5.11800003052E+01  w1_06282000 
   6.09009552002E+01   5.11500015259E+01  w1_07312000 
   6.08820037842E+01   5.11300010681E+01  w1_08292000 
   6.08825492859E+01   5.11300010681E+01  w1_10032000 
   6.09699401855E+01   5.11500015259E+01  w1_10312000 
   6.12865791321E+01   5.11599998474E+01  w1_11302000 
   6.13275413513E+01   5.11899986267E+01  w1_12202000 
   6.13985252380E+01   5.13100013733E+01  w1_02022001 
   6.12983512878E+01   5.13800010681E+01  w1_02282001 
   6.12494659424E+01   5.13499984741E+01  w1_04052001 
   6.11845855713E+01   5.13400001526E+01  w1_05012001 
   6.10452499390E+01   5.12299995422E+01  w1_05242001 
   6.07641181946E+01   5.11500015259E+01  w1_07092001 
   6.08487205505E+01   5.10800018311E+01  w1_07232001 
   6.08154907227E+01   5.10800018311E+01  w1_08302001 
   6.08339691162E+01   5.10800018311E+01  w1_09272001 
   6.12766799927E+01   5.11300010681E+01  w1_11082001 
   6.11248092651E+01   5.12000007629E+01  w1_11302001 
   6.15948257446E+01   5.12999992371E+01  w1_12202001 
   6.14241676331E+01   5.13499984741E+01  w1_01302002 
   6.14176940918E+01   5.12900009155E+01  w1_03042002 
   6.13738403320E+01   5.13600006104E+01  w1_03262002 
   6.14054985046E+01   5.13199996948E+01  w1_04262002 
   6.11597976685E+01   5.12200012207E+01  w1_05282002 
   6.09716033936E+01   5.11599998474E+01  w1_06252002 
   6.08469314575E+01   5.10900001526E+01  w1_07292002 
   6.08502464294E+01   5.10699996948E+01  w1_08282002 
   6.08715248108E+01   5.10600013733E+01  w1_10022002 
   6.09846115112E+01   5.11800003052E+01  w1_11072002 
   6.10675277710E+01   5.11800003052E+01  w1_12022002 
   6.16021080017E+01   5.17299995422E+01  w1_12302002 
   6.14012718201E+01   5.14000015259E+01  w1_01302003 
   6.15570983887E+01   5.13600006104E+01  w1_02242003 
   6.13817253113E+01   5.13400001526E+01  w1_03262003 
   6.11849136353E+01   5.14399986267E+01  w1_04292003 
   6.10547904968E+01   5.13300018311E+01  w1_05272003 
   6.09160614014E+01   5.12200012207E+01  w1_06262003 
   6.08181648254E+01   5.13400001526E+01  w1_07292003 
   6.07666091919E+01   5.11100006104E+01  w1_08282003 
   6.08404502869E+01   5.11399993896E+01  w1_09262003 
   6.11573333740E+01   5.11300010681E+01  w1_10252003 
   6.11418190002E+01   5.11300010681E+01  w1_11262003 
   6.11938781738E+01   5.11899986267E+01  w1_12222003 
