5
basin_cfs 1
basin_slowflow 1
basin_hortonian 1
basin_dunnian 1
basin_prefflow 1
1 1991 10 1 0 0 0 0.178507 0.000003 0.000000 0.000000 0.000009 
2 1991 10 2 0 0 0 3.910765 0.000003 0.000000 0.000000 0.000009 
3 1991 10 3 0 0 0 3.897526 0.000003 0.000000 0.000000 0.000008 
4 1991 10 4 0 0 0 3.910701 0.000003 0.000000 0.000000 0.000008 
5 1991 10 5 0 0 0 4.021244 0.000003 0.000036 0.000012 0.000353 
6 1991 10 6 0 0 0 5.090720 0.000015 0.000197 0.000096 0.004078 
7 1991 10 7 0 0 0 23.345986 0.000139 0.000333 0.000403 0.012484 
8 1991 10 8 0 0 0 20.793969 0.000076 0.000000 0.000000 0.005189 
9 1991 10 9 0 0 0 20.794653 0.000110 0.000067 0.000038 0.006259 
10 1991 10 10 0 0 0 24.878307 0.000093 0.000000 0.000000 0.004534 
11 1991 10 11 0 0 0 25.442466 0.000090 0.000000 0.000000 0.003864 
12 1991 10 12 0 0 0 20.646368 0.000087 0.000000 0.000000 0.003336 
13 1991 10 13 0 0 0 20.351322 0.000084 0.000000 0.000000 0.002912 
14 1991 10 14 0 0 0 19.823715 0.000081 0.000000 0.000000 0.002564 
15 1991 10 15 0 0 0 14.334323 0.000079 0.000000 0.000000 0.002275 
16 1991 10 16 0 0 0 12.595528 0.000076 0.000000 0.000000 0.002032 
17 1991 10 17 0 0 0 11.972301 0.000074 0.000000 0.000000 0.001824 
18 1991 10 18 0 0 0 10.753091 0.000072 0.000000 0.000000 0.001646 
19 1991 10 19 0 0 0 9.527150 0.000070 0.000000 0.000000 0.001492 
20 1991 10 20 0 0 0 8.608983 0.000068 0.000000 0.000000 0.001357 
21 1991 10 21 0 0 0 8.007656 0.000065 0.000000 0.000000 0.001239 
22 1991 10 22 0 0 0 7.682071 0.000063 0.000000 0.000000 0.001134 
23 1991 10 23 0 0 0 7.148442 0.000061 0.000000 0.000000 0.001042 
24 1991 10 24 0 0 0 6.853218 0.000060 0.000000 0.000000 0.000959 
