# Diversion Time Series Data for: LosPadresRel
# Start Date 1990
# Transient Simulation
# Created on September 21 2018
# Column1: Time in days from start date
# Column2: Pumping Volume in cubic meters/day
1 9786.32
90  9786.32
91  1.00E-04
187  1.00E-04
188  9.79E+03
456  9.79E+03
457  1.00E-04
563  1.00E-04
564  1.22E+04
847  1.22E+04
848  1.00E-04
900  1.00E-04
901  1.22E+04
1173  1.22E+04
1174  1.00E-04
1334  1.00E-04
1335  1.22E+04
1535  1.22E+04
1536  1.00E-04
1668  1.00E-04
1669  1.22E+04
1880  1.22E+04
1881  1.00E-04
1983  1.00E-04
1984  1.22E+04
2070  1.22E+04
2071  9.79E+03
2100  9.79E+03
2101  7.34E+03
2161  7.34E+03
2162  4.89E+03
2249  4.89E+03
2250  1.00E-04
2428  1.00E-04
2429  1.22E+04
2619  1.22E+04
2620  1.00E-04
2768 1.00E-04
2769  1.22E+04
3037  1.22E+04
3038  1.00E-04
3104  1.00E-04
3105  1.22E+04
3391  1.22E+04
3392  1.00E-04
3505  1.00E-04
3506  1.22E+04
3713  1.22E+04
3714  1.00E-04
3837  1.00E-04
3838  1.22E+04
3957  1.22E+04
3958  9.79E+03
4058  9.79E+03
4059  1.00E-04
4250  1.00E-04
4251  1.22E+04
4469  1.22E+04
4470  1.00E-04
4564  1.00E-04
4565  1.22E+04
4688  1.22E+04
4689  9.79E+03
4718  9.79E+03
4719  7.34E+03
4773  7.34E+03
4774  1.00E-04
4976  1.00E-04
4977  1.22E+04
5182  1.22E+04
5183  1.00E-04
5330  1.00E-04
5331  1.22E+04
5555  1.22E+04
5556  1.00E-04
5667  1.00E-04
5668  1.22E+04
5875  1.22E+04
5876  9.79E+03
5941  9.79E+03
5942  1.00E-04
6038  1.00E-04
6039  1.22E+04
6180  1.22E+04
6181  9.79E+03
6299  9.79E+03
6300  1.00E-04
6398  1.00E-04
6399  1.22E+04
6400  1.22E+04
6401  1.00E-04
6406  1.00E-04
6407  1.22E+04
6543  1.22E+04
6544  9.79E+03
6560  9.79E+03
6561  7.34E+03
6589  7.34E+03
6590  1.00E-04
6608  1.00E-04
6609  1.22E+04
6649  1.22E+04
6650  1.00E-04
6801  1.00E-04
6802  1.22E+04
7009  1.22E+04
7010  1.00E-04
7142  1.00E-04
7143  1.22E+04
7420  1.22E+04
7421  1.00E-04
7517  1.00E-04
7518  1.22E+04
7641  1.22E+04
7642  9.79E+03
7702  9.79E+03
7703  7.34E+03
7733  7.34E+03
7734  1.00E-04
7835  1.00E-04
7836  1.22E+04
7943  1.22E+04
7944  9.79E+03
7975  9.79E+03
7976  7.34E+03
8006  7.34E+03
8007  4.89E+03
8067  4.89E+03
8068  2.45E+03
8080  2.45E+03
8081  1.22E+03
8188  1.22E+03
8189  1.00E-04
8234  1.00E-04
8235  1.22E+04
8371  1.22E+04
8372  9.79E+03
8385  9.79E+03
8386  7.34E+03
8397  7.34E+03
8398  4.89E+03
8404  4.89E+03
8405  2.45E+03
8417  2.45E+03
8418  1.22E+03
8474  1.22E+03
8475  1.00E-04
8508  1.00E-04
8509  1.22E+04
8532  1.22E+04
8533  1.00E-04
8564  1.00E-04
8565  1.22E+04
8644  1.22E+04
8645  9.79E+03
8675  9.79E+03
8676  7.34E+03
8736  7.34E+03
8737  4.89E+03
8746  4.89E+03
8747  2.45E+03
8766  2.45E+03

