# Well Pumping Time Series Data for Well Septic893 : Septic893
# Start Date 1991
# Transient Simulation
# Created on 23-Apr-2020 15:50:59
# Column-1: Time in days from start date
# Column-2: Pumping Volume in cubic meters
     0  0.00000
     1  6.38660
    29  6.38660
    30  5.20770
    59  5.20770
    60  4.68000
    89  4.68000
    90  4.45250
   119  4.45250
   120  4.17890
   149  4.17890
   150  4.80650
   179  4.80650
   180  5.27180
   209  5.27180
   210  6.51660
   239  6.51660
   240  6.87740
   269  6.87740
   270  7.34510
   299  7.34510
   300  7.34510
   329  7.34510
   330  6.71630
   359  6.71630
   360  6.16910
   389  6.16910
   390  5.03030
   419  5.03030
   420  4.52060
   449  4.52060
   450  4.76640
   479  4.76640
   480  4.47350
   509  4.47350
   510  5.14540
   539  5.14540
   540  5.64350
   569  5.64350
   570  6.97610
   599  6.97610
   600  7.36240
   629  7.36240
   630  7.86300
   659  7.86300
   660  7.86300
   689  7.86300
   690  7.18990
   719  7.18990
   720  6.60410
   749  6.60410
   750  5.38500
   779  5.38500
   780  4.83940
   809  4.83940
   810  5.03760
   839  5.03760
   840  4.72800
   869  4.72800
   870  5.43810
   899  5.43810
   900  5.96460
   929  5.96460
   930  7.37290
   959  7.37290
   960  7.78120
   989  7.78120
   990  8.31030
  1019  8.31030
  1020  8.31030
  1049  8.31030
  1050  7.59890
  1079  7.59890
  1080  6.97980
  1109  6.97980
  1110  5.69140
  1139  5.69140
  1140  5.11460
  1169  5.11460
  1170  5.50850
  1199  5.50850
  1200  5.17000
  1229  5.17000
  1230  5.94650
  1259  5.94650
  1260  6.52220
  1289  6.52220
  1290  8.06220
  1319  8.06220
  1320  8.50860
  1349  8.50860
  1350  9.08720
  1379  9.08720
  1380  9.08720
  1409  9.08720
  1410  8.30920
  1439  8.30920
  1440  7.63230
  1469  7.63230
  1470  6.22340
  1499  6.22340
  1500  5.59280
  1529  5.59280
  1530  5.13750
  1559  5.13750
  1560  4.82180
  1589  4.82180
  1590  5.54590
  1619  5.54590
  1620  6.08280
  1649  6.08280
  1650  7.51910
  1679  7.51910
  1680  7.93550
  1709  7.93550
  1710  8.47510
  1739  8.47510
  1740  8.47510
  1769  8.47510
  1770  7.74950
  1799  7.74950
  1800  7.11820
  1829  7.11820
  1830  5.80420
  1859  5.80420
  1860  5.21610
  1889  5.21610
  1890  5.33730
  1919  5.33730
  1920  5.00930
  1949  5.00930
  1950  5.76160
  1979  5.76160
  1980  6.31940
  2009  6.31940
  2010  7.81150
  2039  7.81150
  2040  8.24410
  2069  8.24410
  2070  8.80470
  2099  8.80470
  2100  8.80470
  2129  8.80470
  2130  8.05090
  2159  8.05090
  2160  7.39500
  2189  7.39500
  2190  6.02990
  2219  6.02990
  2220  5.41890
  2249  5.41890
  2250  5.66550
  2279  5.66550
  2280  5.31730
  2309  5.31730
  2310  6.11590
  2339  6.11590
  2340  6.70800
  2369  6.70800
  2370  8.29190
  2399  8.29190
  2400  8.75110
  2429  8.75110
  2430  9.34610
  2459  9.34610
  2460  9.34610
  2489  9.34610
  2490  8.54600
  2519  8.54600
  2520  7.84980
  2549  7.84980
  2550  6.40080
  2579  6.40080
  2580  5.75220
  2609  5.75220
  2610  5.22310
  2639  5.22310
  2640  4.90210
  2669  4.90210
  2670  5.63840
  2699  5.63840
  2700  6.18420
  2729  6.18420
  2730  7.64440
  2759  7.64440
  2760  8.06770
  2789  8.06770
  2790  8.61630
  2819  8.61630
  2820  8.61630
  2849  8.61630
  2850  7.87870
  2879  7.87870
  2880  7.23680
  2909  7.23680
  2910  5.90090
  2939  5.90090
  2940  5.30300
  2969  5.30300
  2970  4.82350
  2999  4.82350
  3000  4.52710
  3029  4.52710
  3030  5.20700
  3059  5.20700
  3060  5.71110
  3089  5.71110
  3090  7.05960
  3119  7.05960
  3120  7.45050
  3149  7.45050
  3150  7.95720
  3179  7.95720
  3180  7.95720
  3209  7.95720
  3210  7.27600
  3239  7.27600
  3240  6.68320
  3269  6.68320
  3270  5.44950
  3299  5.44950
  3300  4.89730
  3329  4.89730
  3330  5.08040
  3359  5.08040
  3360  4.76820
  3389  4.76820
  3390  5.48430
  3419  5.48430
  3420  6.01530
  3449  6.01530
  3450  7.43560
  3479  7.43560
  3480  7.84730
  3509  7.84730
  3510  8.38090
  3539  8.38090
  3540  8.38090
  3569  8.38090
  3570  7.66340
  3599  7.66340
  3600  7.03910
  3629  7.03910
  3630  5.73970
  3659  5.73970
  3660  5.15810
  3689  5.15810
  3690  4.95200
  3719  4.95200
  3720  4.64760
  3749  4.64760
  3750  5.34570
  3779  5.34570
  3780  5.86320
  3809  5.86320
  3810  7.24760
  3839  7.24760
  3840  7.64890
  3869  7.64890
  3870  8.16900
  3899  8.16900
  3900  8.16900
  3929  8.16900
  3930  7.46970
  3959  7.46970
  3960  6.86120
  3989  6.86120
  3990  5.59460
  4019  5.59460
  4020  5.02770
  4049  5.02770
  4050  4.82350
  4079  4.82350
  4080  4.52710
  4109  4.52710
  4110  5.20700
  4139  5.20700
  4140  5.71110
  4169  5.71110
  4170  7.05960
  4199  7.05960
  4200  7.45050
  4229  7.45050
  4230  7.95720
  4259  7.95720
  4260  7.95720
  4289  7.95720
  4290  7.27600
  4319  7.27600
  4320  6.68320
  4349  6.68320
  4350  5.44950
  4379  5.44950
  4380  4.89730
  4409  4.89730
  4410  4.96620
  4439  4.96620
  4440  4.66100
  4469  4.66100
  4470  5.36110
  4499  5.36110
  4500  5.88010
  4529  5.88010
  4530  7.26850
  4559  7.26850
  4560  7.67100
  4589  7.67100
