293.682 0 0 #stage, volume, area
293.862 122.35 403.69   
294.052 123.35 404.69   
294.232 244.7 807.37   
294.412 245.7 808.37   
294.602 246.7 809.37   
294.782 369.04 1213.06   
294.962 370.04 1214.06   
295.142 2837 4046.86   
295.332 5303.96 6474.98   
295.512 7770.92 9307.78   
295.692 10237.88 11735.89   
295.882 12704.84 14568.7   
296.062 15171.8 17401.5   
296.242 17638.76 19829.61   
296.432 20105.72 22662.42   
296.612 24669.6 24281.16   
296.792 30096.91 25899.9   
296.972 35524.22 27518.65   
297.162 41074.88 28732.71   
297.342 46502.2 30351.45   
297.522 52052.86 31565.51   
297.712 57480.17 33184.25   
297.892 62907.48 34803   
298.072 69074.88 36017.05   
298.252 76722.46 37635.8   
298.442 84246.68 38849.86   
298.622 91770.91 40468.6   
298.802 99295.14 41682.66   
298.992 106819.37 43301.4   
299.172 114466.94 44515.46   
299.352 121991.17 46134.2   
299.532 129515.4 47348.26   
299.722 138889.85 48157.63   
299.902 148140.95 48967.01   
300.082 157515.4 49371.69   
300.272 166766.5 50181.06   
300.452 176140.94 50990.44   
300.632 185515.39 51799.81   
300.812 194766.49 52609.18   
301.002 204140.94 53013.87   
301.182 214132.13 53823.24   
301.362 224493.36 54632.61   
301.552 234854.59 55037.3   
301.732 245215.82 55846.67   
301.912 255577.06 56656.04   
302.092 265938.29 57465.41   
302.282 276299.52 57870.1   
302.462 286660.75 58679.47   
302.642 297392.03 59488.84   
302.832 308740.04 60298.21   
303.012 320211.41 61107.59   
303.192 331559.42 62321.64   
303.372 342907.44 63131.02   
303.562 354378.8 63940.39   
303.742 365726.82 64749.76   
303.922 377198.18 65963.82   
304.112 388546.2 66773.19   
304.292 401621.09 67987.25   
304.472 414572.63 68796.62   
304.652 427647.52 70010.68   
304.842 440599.06 70820.05   
305.022 453673.94 72034.11   
305.202 466748.83 72843.48   
305.392 479700.37 74057.54   
305.572 492775.26 74866.91   
305.752 506713.58 76080.97   
305.932 521268.65 76890.34   
306.122 535823.71 77699.71   
306.302 550255.43 78913.77   
306.482 564810.49 79723.14   
306.672 579242.21 80937.2   
306.852 593797.27 81746.57   
307.032 608352.34 82555.94   
307.212 623277.44 83770   
307.402 639065.99 84579.37   
307.582 654977.88 85793.43   
307.762 670766.42 86602.8   
307.952 686554.97 87412.18   
308.132 702466.86 88626.23   
308.312 718255.4 89435.61   
308.502 734167.3 90649.66   
308.682 749955.84 91459.04   
308.862 768581.39 95101.21   
309.042 787206.94 98743.38   
309.232 805955.83 102385.56   
309.412 824581.38 106027.73   
309.592 843206.93 110074.59   
309.782 861832.48 113716.77   
309.962 880458.02 117358.94   
310.142 899206.92 121001.11   
310.322 922026.3 124643.29   
310.512 947065.94 127880.78   
310.692 972105.59 131118.26   
310.872 997145.23 134760.44   
311.062 1022061.53 137997.93   
311.242 1047101.17 141640.1   
311.422 1072140.82 144877.59   
311.602 1097180.46 148115.08   
311.792 1123576.93 151352.56   
311.972 1152687.06 153375.99   
312.152 1181920.54 154994.74   
312.342 1211030.66 157018.17   
312.522 1240140.79 159041.6   
312.702 1269374.27 161065.03   
312.882 1298484.4 163088.46   
313.072 1327717.87 165111.89   
313.252 1356828 167135.32   
313.432 1388775.13 168754.06   
313.622 1420722.26 170372.81   
313.802 1452792.74 171991.55   
313.982 1484739.88 173205.61   
314.162 1516687.01 174824.35   
314.352 1548634.14 176443.1   
314.532 1580581.27 178061.84   
314.712 1612651.75 179680.58   
314.902 1645709.02 180894.64   
315.082 1679506.37 182108.7   
315.262 1713303.72 183322.76   
315.442 1746977.72 184536.82   
315.632 1780775.08 185346.19   
315.812 1814449.08 186560.25   
315.992 1848246.43 187774.3   
316.182 1882043.78 188988.36   
316.362 1916457.88 190202.42   
316.542 1952228.8 191821.16   
316.722 1988123.06 193035.22   
316.912 2023893.98 194653.97   
317.092 2059664.9 195868.02   
317.272 2095559.17 197486.77   
317.332 2107387.24 197849.4   
317.362 2113307.56 197849.4   
317.402 2119227.88 198254   
317.432 2125271.54 198254   
317.462 2131330.09 198700.83   
317.462 2131191.86 198658.6   
317.492 2137235.52 199063.2   
317.522 2143155.84 199063.2   
317.552 2149076.16 199467.8   
317.582 2155119.82 199467.8   
317.612 2161040.14 199872.4   
317.642 2167224.36 200319.57   
317.642 2167083.8 200277   
317.672 2173004.12 200277   
317.702 2178924.44 200681.6   
317.732 2184968.1 200681.6   
317.762 2190888.42 201086.2   
317.792 2196932.08 201086.2   
317.812 2202995.28 201533.63   
317.82 2202852.4 201490.8   
320.61 4064365.939 241919.7   
