Gage   Filename  Threshold(cfs)  Start          End   Over/Under   Num_Days  AveFlow(cfs)
     9  DJ.gg8   20.00  29-Oct-1991     28-Dec-1991   U        61         4.13
     9  DJ.gg8   20.00  29-Dec-1991     17-May-1992   O       141       225.10
     9  DJ.gg8   20.00  18-May-1992     03-Dec-1992   U       200         5.72
     9  DJ.gg8   20.00  04-Dec-1992     18-Jun-1993   O       197       333.83
     9  DJ.gg8   20.00  19-Jun-1993     11-Nov-1993   U       146         6.86
     9  DJ.gg8   20.00  12-Nov-1993     21-Nov-1993   O        10        48.83
     9  DJ.gg8   20.00  22-Nov-1993     28-Nov-1993   U         7        14.80
     9  DJ.gg8   20.00  01-Dec-1993     27-Dec-1993   O        27        40.16
     9  DJ.gg8   20.00  28-Dec-1993     08-Jan-1994   U        12        18.21
     9  DJ.gg8   20.00  10-Jan-1994     23-Jan-1994   U        14        16.77
     9  DJ.gg8   20.00  24-Jan-1994     02-Jun-1994   O       130        83.29
     9  DJ.gg8   20.00  03-Jun-1994     05-Oct-1994   U       125         7.72
     9  DJ.gg8   20.00  06-Oct-1994     10-Oct-1994   O         5        39.10
     9  DJ.gg8   20.00  11-Oct-1994     10-Nov-1994   U        31        11.36
     9  DJ.gg8   20.00  11-Nov-1994     24-Nov-1994   O        14        37.75
     9  DJ.gg8   20.00  26-Nov-1994     11-Dec-1994   O        16        31.26
     9  DJ.gg8   20.00  13-Dec-1994     10-Jul-1995   O       210       373.50
     9  DJ.gg8   20.00  11-Jul-1995     12-Dec-1995   U       155         7.97
     9  DJ.gg8   20.00  13-Dec-1995     13-Jan-1996   O        32        89.44
     9  DJ.gg8   20.00  14-Jan-1996     17-Jan-1996   U         4        17.61
     9  DJ.gg8   20.00  18-Jan-1996     13-Jun-1996   O       148       231.22
     9  DJ.gg8   20.00  14-Jun-1996     29-Oct-1996   U       138         6.73
     9  DJ.gg8   20.00  30-Oct-1996     03-Nov-1996   O         5        27.53
     9  DJ.gg8   20.00  04-Nov-1996     17-Nov-1996   U        14        14.98
     9  DJ.gg8   20.00  18-Nov-1996     08-Dec-1996   O        21        77.46
     9  DJ.gg8   20.00  10-Dec-1996     25-Apr-1997   O       137       305.08
     9  DJ.gg8   20.00  26-Apr-1997     11-Nov-1997   U       200         5.03
     9  DJ.gg8   20.00  12-Nov-1997     13-Jul-1998   O       244       490.70
     9  DJ.gg8   20.00  14-Jul-1998     25-Oct-1998   U       104         9.66
     9  DJ.gg8   20.00  26-Oct-1998     27-Oct-1998   O         2        21.32
     9  DJ.gg8   20.00  28-Oct-1998     11-Nov-1998   U        15        15.47
     9  DJ.gg8   20.00  12-Nov-1998     19-Nov-1998   O         8        29.31
     9  DJ.gg8   20.00  20-Nov-1998     28-Nov-1998   U         9        16.75
     9  DJ.gg8   20.00  29-Nov-1998     20-Dec-1998   O        22        61.82
     9  DJ.gg8   20.00  21-Dec-1998     22-Dec-1998   U         2        19.45
     9  DJ.gg8   20.00  23-Dec-1998     25-Dec-1998   O         3        26.46
     9  DJ.gg8   20.00  26-Dec-1998     28-Dec-1998   U         3        17.59
     9  DJ.gg8   20.00  29-Dec-1998     01-Jan-1999   O         4        25.63
     9  DJ.gg8   20.00  02-Jan-1999     04-Jan-1999   U         3        18.72
     9  DJ.gg8   20.00  05-Jan-1999     15-Jan-1999   O        11        21.20
     9  DJ.gg8   20.00  17-Jan-1999     16-Jun-1999   O       151       126.80
     9  DJ.gg8   20.00  17-Jun-1999     08-Nov-1999   U       145         7.25
     9  DJ.gg8   20.00  09-Nov-1999     17-Nov-1999   O         9        33.62
     9  DJ.gg8   20.00  18-Nov-1999     16-Jan-2000   U        60        10.76
     9  DJ.gg8   20.00  17-Jan-2000     19-Jun-2000   O       155       200.19
     9  DJ.gg8   20.00  20-Jun-2000     10-Oct-2000   U       113         9.08
     9  DJ.gg8   20.00  11-Oct-2000     24-Oct-2000   O        14        34.61
     9  DJ.gg8   20.00  25-Oct-2000     27-Oct-2000   U         3        16.28
     9  DJ.gg8   20.00  28-Oct-2000     15-Nov-2000   O        19        45.28
     9  DJ.gg8   20.00  16-Nov-2000     08-Jan-2001   U        54        13.74
     9  DJ.gg8   20.00  09-Jan-2001     07-Jun-2001   O       150       244.62
     9  DJ.gg8   20.00  08-Jun-2001     12-Nov-2001   U       158         8.13
     9  DJ.gg8   20.00  13-Nov-2001     23-May-2002   O       192        97.72
     9  DJ.gg8   20.00  24-May-2002     28-May-2002   U         5        18.87
     9  DJ.gg8   20.00  30-May-2002     08-Nov-2002   U       163         5.72
     9  DJ.gg8   20.00  09-Nov-2002     30-Nov-2002   O        22       121.53
     9  DJ.gg8   20.00  01-Dec-2002     10-Dec-2002   U        10        15.33
     9  DJ.gg8   20.00  11-Dec-2002     18-Jun-2003   O       190       223.33
     9  DJ.gg8   20.00  19-Jun-2003     09-Nov-2003   U       144        10.06
     9  DJ.gg8   20.00  10-Nov-2003     17-Nov-2003   O         8        26.01
     9  DJ.gg8   20.00  18-Nov-2003     01-Dec-2003   U        14        16.70
     9  DJ.gg8   20.00  02-Dec-2003     18-May-2004   O       169       215.78
     9  DJ.gg8   20.00  19-May-2004     17-Oct-2004   U       152         8.03
     9  DJ.gg8   20.00  18-Oct-2004     24-Nov-2004   O        38        48.74
     9  DJ.gg8   20.00  25-Nov-2004     07-Dec-2004   U        13        16.22
     9  DJ.gg8   20.00  08-Dec-2004     29-Jun-2005   O       204       291.45
     9  DJ.gg8   20.00  30-Jun-2005     29-Nov-2005   U       153         9.13
     9  DJ.gg8   20.00  30-Nov-2005     11-Dec-2005   O        12        85.52
     9  DJ.gg8   20.00  12-Dec-2005     19-Dec-2005   U         8        16.26
     9  DJ.gg8   20.00  20-Dec-2005     01-Jul-2006   O       194       298.02
     9  DJ.gg8   20.00  02-Jul-2006     14-Nov-2006   U       136         9.65
     9  DJ.gg8   20.00  15-Nov-2006     22-Nov-2006   O         8        37.42
     9  DJ.gg8   20.00  23-Nov-2006     09-Dec-2006   U        17        16.40
     9  DJ.gg8   20.00  10-Dec-2006     09-Jan-2007   O        31        44.18
     9  DJ.gg8   20.00  11-Jan-2007     27-Jan-2007   O        17        24.75
     9  DJ.gg8   20.00  28-Jan-2007     30-Jan-2007   U         3        19.62
     9  DJ.gg8   20.00  01-Feb-2007     07-Feb-2007   U         7        19.47
     9  DJ.gg8   20.00  08-Feb-2007     12-May-2007   O        94        70.90
     9  DJ.gg8   20.00  13-May-2007     07-Dec-2007   U       209         8.80
     9  DJ.gg8   20.00  08-Dec-2007     15-Dec-2007   O         8        36.76
     9  DJ.gg8   20.00  16-Dec-2007     19-Dec-2007   U         4        19.18
     9  DJ.gg8   20.00  20-Dec-2007     02-Jan-2008   O        14        34.92
     9  DJ.gg8   20.00  03-Jan-2008     04-Jan-2008   U         2        18.33
     9  DJ.gg8   20.00  05-Jan-2008     21-May-2008   O       138       259.97
     9  DJ.gg8   20.00  22-May-2008     03-Nov-2008   U       166         7.83
     9  DJ.gg8   20.00  04-Nov-2008     07-Nov-2008   O         4        36.61
     9  DJ.gg8   20.00  08-Nov-2008     09-Nov-2008   U         2        19.03
     9  DJ.gg8   20.00  10-Nov-2008     16-Nov-2008   O         7        25.51
     9  DJ.gg8   20.00  17-Nov-2008     27-Nov-2008   U        11        16.28
     9  DJ.gg8   20.00  28-Nov-2008     30-Nov-2008   O         3        30.86
     9  DJ.gg8   20.00  01-Dec-2008     02-Dec-2008   U         2        18.37
     9  DJ.gg8   20.00  03-Dec-2008     07-Dec-2008   O         5        23.64
     9  DJ.gg8   20.00  08-Dec-2008     15-Dec-2008   U         8        14.93
     9  DJ.gg8   20.00  16-Dec-2008     11-Jan-2009   O        27        41.72
     9  DJ.gg8   20.00  14-Jan-2009     22-Jan-2009   U         9        12.41
     9  DJ.gg8   20.00  23-Jan-2009     02-Jun-2009   O       131       173.16
     9  DJ.gg8   20.00  03-Jun-2009     13-Oct-2009   U       133         7.07
     9  DJ.gg8   20.00  14-Oct-2009     03-Nov-2009   O        21        98.35
     9  DJ.gg8   20.00  04-Nov-2009     07-Dec-2009   U        34        12.12
     9  DJ.gg8   20.00  08-Dec-2009     29-Jun-2010   O       204       230.95
     9  DJ.gg8   20.00  30-Jun-2010     22-Nov-2010   U       146         8.78
     9  DJ.gg8   20.00  23-Nov-2010     04-Jul-2011   O       224       214.84
     9  DJ.gg8   20.00  05-Jul-2011     05-Oct-2011   U        93        10.08
     9  DJ.gg8   20.00  06-Oct-2011     19-Oct-2011   O        14        36.91
     9  DJ.gg8   20.00  20-Oct-2011     07-Nov-2011   U        19        14.37
     9  DJ.gg8   20.00  08-Nov-2011     05-Dec-2011   O        28        31.65
     9  DJ.gg8   20.00  06-Dec-2011     21-Jan-2012   U        47        13.01
     9  DJ.gg8   20.00  22-Jan-2012     14-Mar-2012   O        53        49.91
     9  DJ.gg8   20.00  15-Mar-2012     17-Mar-2012   U         3        19.55
     9  DJ.gg8   20.00  18-Mar-2012     02-Jun-2012   O        77       135.64
     9  DJ.gg8   20.00  03-Jun-2012     19-Nov-2012   U       170         6.57
     9  DJ.gg8   20.00  21-Nov-2012     30-Nov-2012   U        10        16.90
     9  DJ.gg8   20.00  01-Dec-2012     27-Apr-2013   O       148       123.74
     9  DJ.gg8   20.00  28-Apr-2013     03-Feb-2014   U       282         4.62
     9  DJ.gg8   20.00  04-Feb-2014     12-Feb-2014   O         9        27.78
     9  DJ.gg8   20.00  13-Feb-2014     27-Feb-2014   U        15        10.59
     9  DJ.gg8   20.00  28-Feb-2014     20-Mar-2014   O        21       118.05
     9  DJ.gg8   20.00  21-Mar-2014     31-Mar-2014   U        11        14.76
     9  DJ.gg8   20.00  01-Apr-2014     18-Apr-2014   O        18        87.85
     9  DJ.gg8   20.00  19-Apr-2014     25-Apr-2014   U         7        16.22
     9  DJ.gg8   20.00  26-Apr-2014     01-May-2014   O         6        26.00
     9  DJ.gg8   20.00  02-May-2014     03-Nov-2014   U       186         4.64
     9  DJ.gg8   20.00  04-Nov-2014     09-Nov-2014   O         6        33.65
     9  DJ.gg8   20.00  10-Nov-2014     02-Dec-2014   U        23         9.93
     9  DJ.gg8   20.00  03-Dec-2014     13-May-2015   O       162        96.53
     9  DJ.gg8   20.00  14-May-2015     15-May-2015   U         2        19.20
     9  DJ.gg8   20.00  17-May-2015     26-Jun-2015   U        41        11.51
     9  DJ.gg8   20.00  28-Jun-2015     27-Jul-2015   U        30         2.42
     9  DJ.gg8   20.00  29-Jul-2015     01-Oct-2015   U        65         0.59
     8  GA.gg7   20.00  02-Oct-1991     28-Dec-1991   U        88         1.93
     8  GA.gg7   20.00  29-Dec-1991     31-Dec-1991   O         3       110.21
     8  GA.gg7   20.00  01-Jan-1992     05-Jan-1992   U         5         7.83
     8  GA.gg7   20.00  06-Jan-1992     09-Jan-1992   O         4        63.24
     8  GA.gg7   20.00  10-Jan-1992     10-Feb-1992   U        32         4.06
     8  GA.gg7   20.00  11-Feb-1992     17-Feb-1992   O         7       134.59
     8  GA.gg7   20.00  18-Feb-1992     06-Mar-1992   U        18         8.61
     8  GA.gg7   20.00  07-Mar-1992     08-Mar-1992   O         2        54.46
     8  GA.gg7   20.00  09-Mar-1992     23-Mar-1992   U        15         7.64
     8  GA.gg7   20.00  25-Mar-1992     07-Dec-1992   U       258         0.60
     8  GA.gg7   20.00  09-Dec-1992     12-Dec-1992   U         4         9.44
     8  GA.gg7   20.00  14-Dec-1992     18-Dec-1992   U         5         5.36
     8  GA.gg7   20.00  20-Dec-1992     29-Dec-1992   U        10         3.78
     8  GA.gg7   20.00  30-Dec-1992     03-Jan-1993   O         5        80.17
     8  GA.gg7   20.00  04-Jan-1993     07-Jan-1993   U         4        10.41
     8  GA.gg7   20.00  08-Jan-1993     09-Jan-1993   O         2        97.10
     8  GA.gg7   20.00  11-Jan-1993     12-Jan-1993   O         2        45.26
     8  GA.gg7   20.00  14-Jan-1993     19-Jan-1993   O         6       159.74
     8  GA.gg7   20.00  20-Jan-1993     22-Jan-1993   U         3        16.35
     8  GA.gg7   20.00  24-Jan-1993     08-Feb-1993   U        16         6.70
     8  GA.gg7   20.00  09-Feb-1993     10-Feb-1993   O         2        67.65
     8  GA.gg7   20.00  13-Feb-1993     18-Feb-1993   U         6         9.85
     8  GA.gg7   20.00  19-Feb-1993     25-Feb-1993   O         7        90.24
     8  GA.gg7   20.00  27-Feb-1993     28-Feb-1993   O         2        58.52
     8  GA.gg7   20.00  01-Mar-1993     26-Mar-1993   U        26        10.86
     8  GA.gg7   20.00  27-Mar-1993     29-Mar-1993   O         3        52.90
     8  GA.gg7   20.00  30-Mar-1993     12-Nov-1993   U       228         1.83
     8  GA.gg7   20.00  14-Nov-1993     30-Nov-1993   U        17         2.79
     8  GA.gg7   20.00  02-Dec-1993     11-Dec-1993   U        10         3.30
     8  GA.gg7   20.00  12-Dec-1993     13-Dec-1993   O         2        36.74
     8  GA.gg7   20.00  14-Dec-1993     24-Jan-1994   U        42         3.68
     8  GA.gg7   20.00  25-Jan-1994     27-Jan-1994   O         3        46.32
     8  GA.gg7   20.00  28-Jan-1994     07-Feb-1994   U        11         5.74
     8  GA.gg7   20.00  08-Feb-1994     09-Feb-1994   O         2        65.51
     8  GA.gg7   20.00  10-Feb-1994     17-Feb-1994   U         8         7.85
     8  GA.gg7   20.00  18-Feb-1994     19-Feb-1994   O         2        97.93
     8  GA.gg7   20.00  22-Feb-1994     24-Apr-1994   U        62         3.25
     8  GA.gg7   20.00  28-Apr-1994     08-May-1994   U        11         5.40
     8  GA.gg7   20.00  10-May-1994     18-May-1994   U         9         3.71
     8  GA.gg7   20.00  20-May-1994     10-Nov-1994   U       175         0.80
     8  GA.gg7   20.00  12-Nov-1994     26-Nov-1994   U        15         5.70
     8  GA.gg7   20.00  28-Nov-1994     13-Dec-1994   U        16         4.32
     8  GA.gg7   20.00  15-Dec-1994     24-Dec-1994   U        10         4.32
     8  GA.gg7   20.00  26-Dec-1994     03-Jan-1995   U         9         5.14
     8  GA.gg7   20.00  04-Jan-1995     06-Jan-1995   O         3       100.45
     8  GA.gg7   20.00  08-Jan-1995     12-Jan-1995   O         5       178.05
     8  GA.gg7   20.00  13-Jan-1995     14-Jan-1995   U         2        17.66
     8  GA.gg7   20.00  15-Jan-1995     17-Jan-1995   O         3        77.17
     8  GA.gg7   20.00  18-Jan-1995     21-Jan-1995   U         4        13.80
     8  GA.gg7   20.00  24-Jan-1995     26-Jan-1995   O         3        83.44
     8  GA.gg7   20.00  27-Jan-1995     14-Feb-1995   U        19         8.65
     8  GA.gg7   20.00  16-Feb-1995     05-Mar-1995   U        18         5.19
     8  GA.gg7   20.00  07-Mar-1995     09-Mar-1995   U         3         8.58
     8  GA.gg7   20.00  10-Mar-1995     16-Mar-1995   O         7       114.03
     8  GA.gg7   20.00  17-Mar-1995     21-Mar-1995   U         5        15.12
     8  GA.gg7   20.00  22-Mar-1995     27-Mar-1995   O         6        73.47
     8  GA.gg7   20.00  28-Mar-1995     16-Apr-1995   U        20        12.22
     8  GA.gg7   20.00  18-Apr-1995     30-Apr-1995   U        13         9.51
     8  GA.gg7   20.00  02-May-1995     06-May-1995   U         5        10.74
     8  GA.gg7   20.00  08-May-1995     13-May-1995   U         6         7.69
     8  GA.gg7   20.00  17-May-1995     16-Jun-1995   U        31         4.89
     8  GA.gg7   20.00  18-Jun-1995     13-Dec-1995   U       179         0.81
     8  GA.gg7   20.00  14-Dec-1995     15-Dec-1995   O         2       111.45
     8  GA.gg7   20.00  18-Dec-1995     23-Dec-1995   U         6         8.85
     8  GA.gg7   20.00  25-Dec-1995     17-Jan-1996   U        24         4.50
     8  GA.gg7   20.00  22-Jan-1996     23-Jan-1996   O         2        38.35
     8  GA.gg7   20.00  24-Jan-1996     25-Jan-1996   U         2         9.82
     8  GA.gg7   20.00  28-Jan-1996     29-Jan-1996   O         2        30.21
     8  GA.gg7   20.00  30-Jan-1996     31-Jan-1996   U         2         6.57
     8  GA.gg7   20.00  01-Feb-1996     02-Feb-1996   O         2        72.85
     8  GA.gg7   20.00  04-Feb-1996     06-Feb-1996   O         3        42.41
     8  GA.gg7   20.00  07-Feb-1996     19-Feb-1996   U        13         6.74
     8  GA.gg7   20.00  20-Feb-1996     23-Feb-1996   O         4       114.42
     8  GA.gg7   20.00  25-Feb-1996     26-Feb-1996   O         2        31.08
     8  GA.gg7   20.00  28-Feb-1996     01-Mar-1996   O         3        32.17
     8  GA.gg7   20.00  02-Mar-1996     05-Mar-1996   U         4         8.77
     8  GA.gg7   20.00  07-Mar-1996     12-Mar-1996   U         6         7.57
     8  GA.gg7   20.00  13-Mar-1996     14-Mar-1996   O         2        41.90
     8  GA.gg7   20.00  15-Mar-1996     02-Apr-1996   U        19         5.68
     8  GA.gg7   20.00  04-Apr-1996     16-May-1996   U        43         3.10
     8  GA.gg7   20.00  18-May-1996     17-Nov-1996   U       184         0.92
     8  GA.gg7   20.00  18-Nov-1996     19-Nov-1996   O         2        66.02
     8  GA.gg7   20.00  20-Nov-1996     22-Nov-1996   U         3        10.92
     8  GA.gg7   20.00  23-Nov-1996     24-Nov-1996   O         2        56.46
     8  GA.gg7   20.00  25-Nov-1996     09-Dec-1996   U        15         5.73
     8  GA.gg7   20.00  10-Dec-1996     12-Dec-1996   O         3       120.69
     8  GA.gg7   20.00  13-Dec-1996     22-Dec-1996   U        10         8.90
     8  GA.gg7   20.00  23-Dec-1996     24-Dec-1996   O         2       118.72
     8  GA.gg7   20.00  25-Dec-1996     29-Dec-1996   U         5         9.56
     8  GA.gg7   20.00  30-Dec-1996     31-Dec-1996   O         2        43.29
     8  GA.gg7   20.00  02-Jan-1997     04-Jan-1997   O         3        73.59
     8  GA.gg7   20.00  05-Jan-1997     15-Jan-1997   U        11         8.18
     8  GA.gg7   20.00  17-Jan-1997     20-Jan-1997   U         4         8.19
     8  GA.gg7   20.00  21-Jan-1997     24-Jan-1997   O         4        59.63
     8  GA.gg7   20.00  26-Jan-1997     28-Jan-1997   O         3       123.60
     8  GA.gg7   20.00  29-Jan-1997     17-Nov-1997   U       293         1.39
     8  GA.gg7   20.00  19-Nov-1997     26-Nov-1997   U         8         5.50
     8  GA.gg7   20.00  27-Nov-1997     28-Nov-1997   O         2       139.80
     8  GA.gg7   20.00  29-Nov-1997     30-Nov-1997   U         2        17.08
     8  GA.gg7   20.00  02-Dec-1997     05-Dec-1997   U         4         9.75
     8  GA.gg7   20.00  06-Dec-1997     09-Dec-1997   O         4        97.11
     8  GA.gg7   20.00  10-Dec-1997     14-Dec-1997   U         5        11.52
     8  GA.gg7   20.00  15-Dec-1997     16-Dec-1997   O         2        32.15
     8  GA.gg7   20.00  17-Dec-1997     04-Jan-1998   U        19         5.14
     8  GA.gg7   20.00  06-Jan-1998     10-Jan-1998   U         5         7.90
     8  GA.gg7   20.00  12-Jan-1998     13-Jan-1998   U         2        12.30
     8  GA.gg7   20.00  16-Jan-1998     17-Jan-1998   O         2        42.04
     8  GA.gg7   20.00  18-Jan-1998     19-Jan-1998   U         2         8.07
     8  GA.gg7   20.00  20-Jan-1998     21-Jan-1998   O         2       101.53
     8  GA.gg7   20.00  22-Jan-1998     29-Jan-1998   U         8         7.38
     8  GA.gg7   20.00  03-Feb-1998     12-Mar-1998   O        38        74.66
     8  GA.gg7   20.00  14-Mar-1998     16-Mar-1998   O         3        22.78
     8  GA.gg7   20.00  17-Mar-1998     24-Mar-1998   U         8        16.55
     8  GA.gg7   20.00  25-Mar-1998     21-Apr-1998   O        28        44.92
     8  GA.gg7   20.00  22-Apr-1998     05-May-1998   U        14        16.01
     8  GA.gg7   20.00  06-May-1998     07-May-1998   O         2        49.68
     8  GA.gg7   20.00  08-May-1998     12-May-1998   U         5        16.61
     8  GA.gg7   20.00  14-May-1998     29-May-1998   U        16        11.93
     8  GA.gg7   20.00  31-May-1998     28-Nov-1998   U       182         1.36
     8  GA.gg7   20.00  30-Nov-1998     01-Dec-1998   U         2         7.60
     8  GA.gg7   20.00  04-Dec-1998     05-Dec-1998   O         2        24.20
     8  GA.gg7   20.00  08-Dec-1998     20-Jan-1999   U        44         3.80
     8  GA.gg7   20.00  22-Jan-1999     24-Jan-1999   U         3         6.87
     8  GA.gg7   20.00  27-Jan-1999     28-Jan-1999   O         2        35.58
     8  GA.gg7   20.00  29-Jan-1999     31-Jan-1999   U         3         6.72
     8  GA.gg7   20.00  02-Feb-1999     09-Feb-1999   U         8         8.93
     8  GA.gg7   20.00  10-Feb-1999     11-Feb-1999   O         2       106.67
     8  GA.gg7   20.00  12-Feb-1999     21-Feb-1999   U        10         8.54
     8  GA.gg7   20.00  23-Feb-1999     09-Mar-1999   U        15         5.75
     8  GA.gg7   20.00  11-Mar-1999     15-Mar-1999   U         5         5.10
     8  GA.gg7   20.00  17-Mar-1999     19-Mar-1999   U         3         7.53
     8  GA.gg7   20.00  21-Mar-1999     23-Mar-1999   U         3         7.26
     8  GA.gg7   20.00  27-Mar-1999     06-Apr-1999   U        11         7.12
     8  GA.gg7   20.00  09-Apr-1999     10-Apr-1999   O         2        36.60
     8  GA.gg7   20.00  13-Apr-1999     16-Jan-2000   U       279         1.11
     8  GA.gg7   20.00  22-Jan-2000     23-Jan-2000   U         2         6.50
     8  GA.gg7   20.00  24-Jan-2000     26-Jan-2000   O         3       124.05
     8  GA.gg7   20.00  27-Jan-2000     04-Feb-2000   U         9        10.12
     8  GA.gg7   20.00  06-Feb-2000     11-Feb-2000   U         6         6.24
     8  GA.gg7   20.00  12-Feb-2000     15-Feb-2000   O         4        82.87
     8  GA.gg7   20.00  16-Feb-2000     17-Feb-2000   U         2        11.50
     8  GA.gg7   20.00  19-Feb-2000     20-Feb-2000   U         2        10.10
     8  GA.gg7   20.00  21-Feb-2000     24-Feb-2000   O         4        59.54
     8  GA.gg7   20.00  25-Feb-2000     27-Feb-2000   U         3        11.87
     8  GA.gg7   20.00  29-Feb-2000     05-Mar-2000   U         6        11.31
     8  GA.gg7   20.00  06-Mar-2000     07-Mar-2000   O         2        91.68
     8  GA.gg7   20.00  09-Mar-2000     10-Mar-2000   O         2        26.81
     8  GA.gg7   20.00  11-Mar-2000     17-Apr-2000   U        38         3.58
     8  GA.gg7   20.00  19-Apr-2000     27-Oct-2000   U       192         1.37
     8  GA.gg7   20.00  30-Oct-2000     31-Oct-2000   O         2        37.02
     8  GA.gg7   20.00  01-Nov-2000     08-Jan-2001   U        69         2.18
     8  GA.gg7   20.00  10-Jan-2001     11-Jan-2001   U         2        14.01
     8  GA.gg7   20.00  12-Jan-2001     13-Jan-2001   O         2       189.26
     8  GA.gg7   20.00  14-Jan-2001     24-Jan-2001   U        11         6.80
     8  GA.gg7   20.00  25-Jan-2001     27-Jan-2001   O         3        50.95
     8  GA.gg7   20.00  28-Jan-2001     10-Feb-2001   U        14         5.68
     8  GA.gg7   20.00  14-Feb-2001     20-Feb-2001   U         7         6.94
     8  GA.gg7   20.00  22-Feb-2001     23-Feb-2001   U         2        15.40
     8  GA.gg7   20.00  24-Feb-2001     25-Feb-2001   O         2        44.52
     8  GA.gg7   20.00  28-Feb-2001     05-Mar-2001   U         6        10.65
     8  GA.gg7   20.00  06-Mar-2001     07-Mar-2001   O         2       150.33
     8  GA.gg7   20.00  08-Mar-2001     07-Apr-2001   U        31         4.46
     8  GA.gg7   20.00  09-Apr-2001     22-Apr-2001   U        14         7.19
     8  GA.gg7   20.00  24-Apr-2001     24-Nov-2001   U       215         0.83
     8  GA.gg7   20.00  28-Nov-2001     29-Nov-2001   U         2         7.51
     8  GA.gg7   20.00  02-Dec-2001     04-Dec-2001   O         3        63.73
     8  GA.gg7   20.00  05-Dec-2001     09-Dec-2001   U         5         8.86
     8  GA.gg7   20.00  11-Dec-2001     14-Dec-2001   U         4         8.30
     8  GA.gg7   20.00  16-Dec-2001     20-Dec-2001   U         5         8.48
     8  GA.gg7   20.00  21-Dec-2001     22-Dec-2001   O         2        80.06
     8  GA.gg7   20.00  23-Dec-2001     29-Dec-2001   U         7         6.88
     8  GA.gg7   20.00  04-Jan-2002     19-Feb-2002   U        47         3.73
     8  GA.gg7   20.00  21-Feb-2002     17-Mar-2002   U        25         4.15
     8  GA.gg7   20.00  19-Mar-2002     08-Nov-2002   U       235         0.95
     8  GA.gg7   20.00  09-Nov-2002     10-Nov-2002   O         2       193.37
     8  GA.gg7   20.00  11-Nov-2002     15-Dec-2002   U        35         3.94
     8  GA.gg7   20.00  16-Dec-2002     19-Dec-2002   O         4       134.93
     8  GA.gg7   20.00  21-Dec-2002     22-Dec-2002   O         2        82.10
     8  GA.gg7   20.00  23-Dec-2002     30-Dec-2002   U         8         7.93
     8  GA.gg7   20.00  31-Dec-2002     01-Jan-2003   O         2        96.55
     8  GA.gg7   20.00  02-Jan-2003     10-Jan-2003   U         9         7.96
     8  GA.gg7   20.00  12-Jan-2003     18-Feb-2003   U        38         4.22
     8  GA.gg7   20.00  20-Feb-2003     15-Mar-2003   U        24         4.83
     8  GA.gg7   20.00  19-Mar-2003     13-Apr-2003   U        26         5.82
     8  GA.gg7   20.00  19-Apr-2003     28-Apr-2003   U        10         8.25
     8  GA.gg7   20.00  30-Apr-2003     03-May-2003   U         4         6.01
     8  GA.gg7   20.00  07-May-2003     10-Dec-2003   U       218         1.07
     8  GA.gg7   20.00  12-Dec-2003     15-Dec-2003   U         4         7.19
     8  GA.gg7   20.00  17-Dec-2003     20-Dec-2003   U         4         4.63
     8  GA.gg7   20.00  22-Dec-2003     25-Dec-2003   U         4         6.14
     8  GA.gg7   20.00  26-Dec-2003     27-Dec-2003   O         2        58.33
     8  GA.gg7   20.00  28-Dec-2003     29-Dec-2003   U         2         8.96
     8  GA.gg7   20.00  30-Dec-2003     01-Jan-2004   O         3       179.35
     8  GA.gg7   20.00  04-Jan-2004     05-Jan-2004   U         2        12.93
     8  GA.gg7   20.00  07-Jan-2004     03-Feb-2004   U        28         5.29
     8  GA.gg7   20.00  04-Feb-2004     05-Feb-2004   O         2        64.09
     8  GA.gg7   20.00  06-Feb-2004     18-Feb-2004   U        13         5.27
     8  GA.gg7   20.00  22-Feb-2004     25-Feb-2004   U         4         9.34
     8  GA.gg7   20.00  26-Feb-2004     28-Feb-2004   O         3        95.13
     8  GA.gg7   20.00  29-Feb-2004     19-Oct-2004   U       234         1.22
     8  GA.gg7   20.00  20-Oct-2004     21-Oct-2004   O         2        69.89
     8  GA.gg7   20.00  22-Oct-2004     26-Oct-2004   U         5         6.93
     8  GA.gg7   20.00  28-Oct-2004     04-Nov-2004   U         8         5.88
     8  GA.gg7   20.00  06-Nov-2004     07-Dec-2004   U        32         3.49
     8  GA.gg7   20.00  09-Dec-2004     27-Dec-2004   U        19         3.51
     8  GA.gg7   20.00  28-Dec-2004     02-Jan-2005   O         6        96.92
     8  GA.gg7   20.00  05-Jan-2005     07-Jan-2005   U         3        13.83
     8  GA.gg7   20.00  08-Jan-2005     09-Jan-2005   O         2        80.47
     8  GA.gg7   20.00  11-Jan-2005     12-Jan-2005   O         2       122.37
     8  GA.gg7   20.00  13-Jan-2005     28-Jan-2005   U        16         7.69
     8  GA.gg7   20.00  30-Jan-2005     12-Feb-2005   U        14         6.30
     8  GA.gg7   20.00  14-Feb-2005     15-Feb-2005   U         2         5.67
     8  GA.gg7   20.00  16-Feb-2005     17-Feb-2005   O         2        59.99
     8  GA.gg7   20.00  19-Feb-2005     20-Feb-2005   O         2        47.63
     8  GA.gg7   20.00  22-Feb-2005     23-Feb-2005   O         2        61.96
     8  GA.gg7   20.00  24-Feb-2005     28-Feb-2005   U         5        11.30
     8  GA.gg7   20.00  02-Mar-2005     04-Mar-2005   U         3        10.76
     8  GA.gg7   20.00  06-Mar-2005     21-Mar-2005   U        16         7.48
