Gage,   Filename,  Threshold, WaterYear, WaterYearType,   +Oct, +Nov, +Dec, +Jan, +Feb, +Mar, +Apr, +May, +Jun, +Jul, +Aug, +Sep,     -Oct, -Nov, -Dec, -Jan, -Feb, -Mar, -Apr, -May, -Jun, -Jul, -Aug, -Sep
17,  ALP.gg18,     20.00,       2006,   Wet,      0,    0,   12,   31,   28,   31,   30,   31,    8,    0,    0,    0,       31,   30,   19,    0,    0,    0,    0,    0,   22,   31,   31,   30
17,  ALP.gg18,     20.00,       2007,   Dry,      0,    0,    0,   13,   24,   31,   30,    8,    0,    0,    0,    0,       31,   30,   31,   18,    4,    0,    0,   23,   30,   31,   31,   30
17,  ALP.gg18,     20.00,       2008,   Normal,      0,    0,    0,   26,   29,   31,   25,    0,    0,    0,    0,    0,       31,   30,   31,    5,    0,    0,    5,   31,   30,   31,   31,   30
17,  ALP.gg18,     20.00,       2009,   Normal,      0,    0,    0,    9,   28,   31,   30,   14,    0,    0,    0,    0,       31,   30,   31,   22,    0,    0,    0,   17,   30,   31,   31,   30
17,  ALP.gg18,     20.00,       2010,   Above Normal,     15,    0,   20,   31,   28,   31,   30,   31,    6,    0,    0,    0,       16,   30,   11,    0,    0,    0,    0,    0,   24,   31,   31,   30
 1,  BL.gg16,     20.00,       1992,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       30,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1993,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1994,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1995,   Extremely Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1996,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1997,   Above Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1998,   Extremely Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       1999,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2000,   Above Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2001,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2002,   Below Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2003,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2004,   Below Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2005,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2006,   Wet,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2007,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2008,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2009,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
 1,  BL.gg16,     20.00,       2010,   Above Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1992,   Normal,      1,    0,    0,    0,   10,    2,    0,    0,    0,    0,    0,    0,       29,   30,   31,   31,   19,   29,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1993,   Wet,      0,    0,    0,   18,   24,   21,    3,    0,    0,    0,    0,    0,       31,   30,   31,   13,    4,   10,   27,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1994,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1995,   Extremely Wet,      0,    0,    0,   17,   12,   21,    9,    0,    0,    0,    0,    0,       31,   30,   31,   14,   16,   10,   21,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1996,   Wet,      0,    0,    0,    0,    9,   10,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   20,   21,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1997,   Above Normal,      0,    0,    0,   12,   17,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   19,   11,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1998,   Extremely Wet,      0,    0,    0,    5,   28,   21,   26,    0,    0,    0,    0,    0,       31,   30,   31,   26,    0,   10,    4,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       1999,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2000,   Above Normal,      0,    0,    0,    0,    1,   10,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   21,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2001,   Normal,      0,    0,    0,    0,    0,    4,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   27,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2002,   Below Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2003,   Normal,      0,    0,    1,    3,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   30,   28,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2004,   Below Normal,      0,    0,    0,    0,    5,   10,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   24,   21,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2005,   Wet,      0,    0,    0,    4,   12,   22,   16,    0,    0,    0,    0,    0,       31,   30,   31,   27,   16,    9,   14,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2006,   Wet,      0,    0,    0,    0,    0,   28,   26,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,    3,    4,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2007,   Dry,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2008,   Normal,      0,    0,    0,    2,    8,    3,    0,    0,    0,    0,    0,    0,       31,   30,   31,   29,   21,   28,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2009,   Normal,      0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30
16,  CA.gg15,     20.00,       2010,   Above Normal,      0,    0,    0,    0,    1,   13,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   27,   18,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1992,   Normal,      3,    0,    2,    5,   19,   24,    0,    0,    0,    0,    0,    0,       27,   30,   29,   26,   10,    7,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1993,   Wet,      0,    0,    0,   28,   26,   19,    5,    0,    0,    0,    0,    0,       31,   30,   31,    3,    2,   12,   25,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1994,   Dry,      0,    0,    0,    0,   11,    4,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   17,   27,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1995,   Extremely Wet,      0,    0,    0,   25,   16,   24,    8,    3,    0,    0,    0,    0,       31,   30,   31,    6,   12,    7,   22,   28,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1996,   Wet,      0,    0,    0,    2,   24,   21,    3,    0,    0,    0,    0,    0,       31,   30,   31,   29,    5,   10,   27,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1997,   Above Normal,      0,    0,   17,   31,   14,    0,    0,    0,    0,    0,    0,    0,       31,   30,   14,    0,   14,   31,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1998,   Extremely Wet,      0,    0,   19,   27,   28,   21,   24,    2,    0,    0,    0,    0,       31,   30,   12,    4,    0,   10,    6,   29,   30,   31,   31,   30
14,  CL.gg13,     20.00,       1999,   Normal,      0,    0,    0,    0,   19,   21,   16,    0,    0,    0,    0,    0,       31,   30,   31,   31,    9,   10,   14,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2000,   Above Normal,      0,    0,    0,    0,   15,   20,    4,    0,    0,    0,    0,    0,       31,   30,   31,   31,   14,   11,   26,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2001,   Normal,      0,    0,    0,    8,   17,   19,    5,    0,    0,    0,    0,    0,       31,   30,   31,   23,   11,   12,   25,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2002,   Below Normal,      0,    0,    9,    8,    1,    0,    0,    0,    0,    0,    0,    0,       31,   30,   22,   23,   27,   31,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2003,   Normal,      0,    0,   16,   21,    1,    6,   17,    9,    0,    0,    0,    0,       31,   30,   15,   10,   27,   25,   13,   22,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2004,   Below Normal,      0,    0,    2,   19,   22,   13,    0,    0,    0,    0,    0,    0,       31,   30,   29,   12,    7,   18,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2005,   Wet,      0,    0,    3,   31,   20,   24,   16,    0,    0,    0,    0,    0,       31,   30,   28,    0,    8,    7,   14,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2006,   Wet,      0,    0,    0,   26,    2,   31,   25,    0,    0,    0,    0,    0,       31,   30,   31,    5,   26,    0,    5,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2007,   Dry,      0,    0,    0,    0,    1,    1,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   27,   30,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2008,   Normal,      0,    0,    0,   15,   27,   10,    0,    0,    0,    0,    0,    0,       31,   30,   31,   16,    2,   21,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2009,   Normal,      0,    0,    0,    0,   15,   23,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   13,    8,   30,   31,   30,   31,   31,   30
14,  CL.gg13,     20.00,       2010,   Above Normal,      0,    0,    0,   13,   24,   20,   23,    2,    0,    0,    0,    0,       31,   30,   31,   18,    4,   11,    7,   29,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1992,   Normal,     30,   30,   31,   31,   29,   31,   30,   31,   30,   11,    3,    0,        0,    0,    0,    0,    0,    0,    0,    0,    0,   20,   28,   30
56,  CR_blw_PI.gg62,     20.00,       1993,   Wet,      0,    5,    8,   31,   28,   31,   30,   31,    3,    1,    0,    1,       31,   25,   23,    0,    0,    0,    0,    0,   27,   30,   31,   29
56,  CR_blw_PI.gg62,     20.00,       1994,   Dry,      1,    0,    8,   13,   28,   31,   30,   31,   10,    0,    0,    0,       30,   30,   23,   18,    0,    0,    0,    0,   20,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1995,   Extremely Wet,      0,    0,    0,   26,   28,   31,   30,   31,   30,    2,    1,    0,       31,   30,   31,    5,    0,    0,    0,    0,    0,   29,   30,   30
56,  CR_blw_PI.gg62,     20.00,       1996,   Wet,      0,    0,    9,   31,   29,   31,   30,   31,    9,    2,    0,    0,       31,   30,   22,    0,    0,    0,    0,    0,   21,   29,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1997,   Above Normal,      0,    0,   23,   31,   28,   31,   14,    0,    0,    0,    0,    0,       31,   30,    8,    0,    0,    0,   16,   31,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1998,   Extremely Wet,      0,    1,   31,   31,   28,   31,   30,   31,   30,    2,    0,    0,       31,   29,    0,    0,    0,    0,    0,    0,    0,   29,   31,   30
56,  CR_blw_PI.gg62,     20.00,       1999,   Normal,      0,    0,    0,    9,   28,   31,   30,   27,    0,    0,    0,    0,       31,   30,   31,   22,    0,    0,    0,    4,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2000,   Above Normal,      0,    0,    0,    5,   29,   31,   30,   29,    0,    0,    0,    0,       31,   30,   31,   26,    0,    0,    0,    2,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2001,   Normal,      0,    0,    0,   20,   28,   31,   30,   24,    0,    0,    0,    0,       31,   30,   31,   11,    0,    0,    0,    7,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2002,   Below Normal,      0,    0,   25,   31,   28,   31,   28,    4,    0,    0,    0,    0,       31,   30,    6,    0,    0,    0,    2,   27,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2003,   Normal,      0,   21,   31,   31,   28,   31,   30,   31,   13,    0,    0,    0,       31,    9,    0,    0,    0,    0,    0,    0,   17,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2004,   Below Normal,      0,    0,    2,   31,   29,   31,   28,    0,    0,    0,    0,    0,       31,   30,   29,    0,    0,    0,    2,   31,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2005,   Wet,      0,    0,   22,   31,   28,   31,   30,   31,    8,    0,    0,    0,       31,   30,    9,    0,    0,    0,    0,    0,   22,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2006,   Wet,      0,    0,    5,   31,   28,   31,   30,   31,   15,    0,    0,    0,       31,   30,   26,    0,    0,    0,    0,    0,   15,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2007,   Dry,      0,    0,    0,    0,   28,   31,   30,   13,    0,    0,    0,    0,       31,   30,   31,   31,    0,    0,    0,   18,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2008,   Normal,      0,    0,    0,   26,   29,   31,   30,    1,    0,    0,    0,    0,       31,   30,   31,    5,    0,    0,    0,   30,   30,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2009,   Normal,      0,    0,    0,    0,   26,   31,   30,   16,    1,    0,    0,    0,       31,   30,   31,   31,    2,    0,    0,   15,   29,   31,   31,   30
56,  CR_blw_PI.gg62,     20.00,       2010,   Above Normal,     10,    2,   21,   31,   28,   31,   30,   31,   13,    0,    0,    0,       21,   28,   10,    0,    0,    0,    0,    0,   17,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1992,   Normal,     30,   30,   31,   31,   29,   31,   30,   31,   11,    2,    2,    0,        0,    0,    0,    0,    0,    0,    0,    0,   19,   29,   29,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1993,   Wet,      0,    4,    2,   31,   28,   31,   30,   28,    0,    0,    0,    1,       31,   26,   29,    0,    0,    0,    0,    3,   30,   31,   31,   29
62,  Carmel_blw_Cachagua.gg20,     20.00,       1994,   Dry,      0,    0,    8,    5,   28,   31,   30,   31,    8,    0,    0,    0,       31,   30,   23,   26,    0,    0,    0,    0,   22,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1995,   Extremely Wet,      0,    0,    0,   26,   28,   31,   30,   31,   29,    0,    1,    0,       31,   30,   31,    5,    0,    0,    0,    0,    1,   31,   30,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1996,   Wet,      0,    0,   10,   31,   29,   31,   30,   30,    7,    1,    0,    0,       31,   30,   21,    0,    0,    0,    0,    1,   23,   30,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1997,   Above Normal,      0,    0,   24,   31,   28,   31,   10,    0,    0,    0,    0,    0,       31,   30,    7,    0,    0,    0,   20,   31,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1998,   Extremely Wet,      0,    1,   31,   31,   28,   31,   30,   31,   28,    0,    0,    0,       31,   29,    0,    0,    0,    0,    0,    0,    2,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       1999,   Normal,      0,    0,    0,    9,   28,   31,   30,   27,    0,    0,    0,    0,       31,   30,   31,   22,    0,    0,    0,    4,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2000,   Above Normal,      0,    0,    0,    5,   29,   31,   30,   26,    0,    0,    0,    0,       31,   30,   31,   26,    0,    0,    0,    5,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2001,   Normal,      0,    0,    0,   18,   28,   31,   30,   23,    0,    0,    0,    0,       31,   30,   31,   13,    0,    0,    0,    8,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2002,   Below Normal,      0,    0,   26,   31,   28,   31,   24,    2,    0,    0,    0,    0,       31,   30,    5,    0,    0,    0,    6,   29,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2003,   Normal,      0,   21,   31,   31,   28,   31,   30,   31,   11,    0,    0,    0,       31,    9,    0,    0,    0,    0,    0,    0,   19,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2004,   Below Normal,      0,    0,    1,   31,   29,   31,   27,    0,    0,    0,    0,    0,       31,   30,   30,    0,    0,    0,    3,   31,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2005,   Wet,      0,    0,   23,   31,   28,   31,   30,   31,    7,    0,    0,    0,       31,   30,    8,    0,    0,    0,    0,    0,   23,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2006,   Wet,      0,    0,    5,   31,   28,   31,   30,   31,   13,    0,    0,    0,       31,   30,   26,    0,    0,    0,    0,    0,   17,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2007,   Dry,      0,    0,    0,    1,   28,   31,   30,   10,    0,    0,    0,    0,       31,   30,   31,   30,    0,    0,    0,   21,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2008,   Normal,      0,    0,    0,   24,   29,   31,   29,    0,    0,    0,    0,    0,       31,   30,   31,    7,    0,    0,    1,   31,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2009,   Normal,      0,    0,    0,    0,   27,   31,   30,   16,    0,    0,    0,    0,       31,   30,   31,   31,    1,    0,    0,   15,   30,   31,   31,   30
62,  Carmel_blw_Cachagua.gg20,     20.00,       2010,   Above Normal,     12,    2,   21,   31,   28,   31,   30,   31,   10,    0,    0,    0,       19,   28,   10,    0,    0,    0,    0,    0,   20,   31,   31,   30
 9,  DJ.gg8,     20.00,       1992,   Normal,     30,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
 9,  DJ.gg8,     20.00,       1993,   Wet,     31,   30,   31,   31,   28,   31,   30,   31,   25,    9,    0,    5,        0,    0,    0,    0,    0,    0,    0,    0,    5,   22,   31,   25
 9,  DJ.gg8,     20.00,       1994,   Dry,      5,    2,   16,   31,   28,   31,   30,   31,   23,    0,    0,    0,       26,   28,   15,    0,    0,    0,    0,    0,    7,   31,   31,   30
 9,  DJ.gg8,     20.00,       1995,   Extremely Wet,      0,    0,    0,   26,   28,   31,   30,   31,   30,   13,    1,    0,       31,   30,   31,    5,    0,    0,    0,    0,    0,   18,   30,   30
 9,  DJ.gg8,     20.00,       1996,   Wet,      0,    1,    9,   31,   29,   31,   30,   31,   23,    2,    0,    0,       31,   29,   22,    0,    0,    0,    0,    0,    7,   29,   31,   30
 9,  DJ.gg8,     20.00,       1997,   Above Normal,      0,    0,   20,   31,   28,   31,   23,    9,    0,    0,    1,    0,       31,   30,   11,    0,    0,    0,    7,   22,   30,   31,   30,   30
 9,  DJ.gg8,     20.00,       1998,   Extremely Wet,      0,    1,   31,   31,   28,   31,   30,   31,   30,   11,    0,    0,       31,   29,    0,    0,    0,    0,    0,    0,    0,   20,   31,   30
 9,  DJ.gg8,     20.00,       1999,   Normal,      0,    0,    0,   27,   28,   31,   30,   31,   12,    0,    0,    0,       31,   30,   31,    4,    0,    0,    0,    0,   18,   31,   31,   30
 9,  DJ.gg8,     20.00,       2000,   Above Normal,      0,    0,    0,    7,   29,   31,   30,   31,   10,    0,    0,    3,       31,   30,   31,   24,    0,    0,    0,    0,   20,   31,   31,   27
 9,  DJ.gg8,     20.00,       2001,   Normal,      0,    0,    0,   21,   28,   31,   30,   27,    0,    0,    0,    0,       31,   30,   31,   10,    0,    0,    0,    4,   30,   31,   31,   30
 9,  DJ.gg8,     20.00,       2002,   Below Normal,      0,    0,   29,   31,   28,   31,   30,   11,    0,    0,    0,    0,       31,   30,    2,    0,    0,    0,    0,   20,   30,   31,   31,   30
 9,  DJ.gg8,     20.00,       2003,   Normal,      0,   21,   31,   31,   28,   31,   30,   31,   19,    0,    0,    0,       31,    9,    0,    0,    0,    0,    0,    0,   11,   31,   31,   30
 9,  DJ.gg8,     20.00,       2004,   Below Normal,      0,    0,    2,   31,   29,   31,   30,    6,    0,    0,    0,    0,       31,   30,   29,    0,    0,    0,    0,   25,   30,   31,   31,   30
 9,  DJ.gg8,     20.00,       2005,   Wet,      0,    0,   22,   31,   28,   31,   30,   31,   14,    0,    0,    0,       31,   30,    9,    0,    0,    0,    0,    0,   16,   31,   31,   30
 9,  DJ.gg8,     20.00,       2006,   Wet,      0,    0,    3,   31,   28,   31,   30,   31,   20,    0,    0,    3,       31,   30,   28,    0,    0,    0,    0,    0,   10,   31,   31,   27
 9,  DJ.gg8,     20.00,       2007,   Dry,      0,    0,    0,    0,   19,   31,   30,   13,    0,    0,    0,    0,       31,   30,   31,   31,    9,    0,    0,   18,   30,   31,   31,   30
 9,  DJ.gg8,     20.00,       2008,   Normal,      0,    0,    0,   26,   29,   31,   30,    7,    0,    0,    0,    0,       31,   30,   31,    5,    0,    0,    0,   24,   30,   31,   31,   30
 9,  DJ.gg8,     20.00,       2009,   Normal,      0,    0,    0,    0,   21,   31,   30,   21,    0,    0,    0,    0,       31,   30,   31,   31,    7,    0,    0,   10,   30,   31,   31,   30
 9,  DJ.gg8,     20.00,       2010,   Above Normal,      4,    5,   18,   31,   28,   31,   30,   31,   21,    0,    0,    0,       27,   25,   13,    0,    0,    0,    0,    0,    9,   31,   31,   30
 8,  GA.gg7,     20.00,       1992,   Normal,      1,    0,    0,    0,   16,    2,    0,    0,    0,    0,    0,    0,       29,   30,   31,   31,   13,   29,   30,   31,   30,   31,   31,   30
 8,  GA.gg7,     20.00,       1993,   Wet,      0,    0,    0,   24,   16,    7,    0,    0,    0,    0,    0,    0,       31,   30,   31,    7,   12,   24,   30,   31,   30,   31,   31,   30
 8,  GA.gg7,     20.00,       1994,   Dry,      0,    0,    0,    0,    3,    0,    0,    0,    0,    0,    0,    0,       31,   30,   31,   31,   25,   31,   30,   31,   30,   31,   31,   30
 8,  GA.gg7,     20.00,       1995,   Extremely Wet,      0,    0,    0,   22,    5,   21,    3,    0,    0,    0,    0,    0,       31,   30,   31,    9,   23,   10,   27,   31,   30,   31,   31,   30
